sa,mar,effect_size,dataset,goal,model,tuner,n
0.3904256780940738,23.30301036926038,0.465607569273566,project0209.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,60
0.23908785674314492,4.530612244897959,0.11770956761190626,project0224.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,0
0.05459607948569556,5.629110557131402,0.026881617467898418,project0224.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,4
0.049098091293460766,5.661846600111906,0.02417455833803175,project0224.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,8
0.1209027462964144,5.23430834608349,0.05952920809286527,project0224.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,15
0.020278068011699846,5.833446372221882,0.009984366504216928,project0224.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,30
-0.024564669498566838,6.100448361162646,0.012077067569837438,project0224.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,45
0.18153319411888258,4.873303397282989,0.08938198361492432,project0224.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,60
-0.9526734104046239,19.574468085106382,0.8092502589241205,project0229.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,0
-1.5700838716768528,25.763665574654702,1.3333824423447727,project0229.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,4
-1.3521347852983951,23.578846847282783,1.1482907473439519,project0229.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,8
-1.2078619106888597,22.13259128578276,1.0257680456073173,project0229.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,15
-0.8619723782489999,18.665240535964625,0.7320238464177632,project0229.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,30
-1.217204501202874,22.226245574756202,1.037864541094877,project0229.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,45
-0.8731943360577559,18.777734439865526,0.7415540134240316,project0229.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,60
0.40340540540540537,7.256410256410256,0.3652252710137048,project0244.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,0
0.08973861388729831,11.071555320897424,0.08125270649732558,project0244.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,4
0.25224293904293904,9.09500698731468,0.228390216922881,project0244.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,8
0.3161023583154018,8.318281637846855,0.2862109300637321,project0244.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,15
0.14752306657306624,10.368720097566255,0.1335729170599924,project0244.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,30
0.26979126731773784,8.881565782131394,0.24392160138105662,project0244.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,45
-0.05773544811044817,12.865289802789803,0.052275839982344606,project0244.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,60
0.18020108275328695,2.65,0.14343522184880356,project0248.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,0
-0.40806976967752084,4.551585530482587,0.324856485332286,project0248.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,4
-0.2365254274459947,3.9970684442191784,0.18829333795674968,project0248.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,8
-0.3917794631251712,4.498927114552116,0.31188808599272233,project0248.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,15
-0.16557842523449207,3.7677322595704963,0.13181379574144636,project0248.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,30
-0.052073045112488225,3.400826118326118,0.041363815082925526,project0248.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,45
-0.4146977453241958,4.573010461760464,0.33013288910791566,project0248.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,60
0.26483668149056894,16.645833333333332,0.2693794907288688,project0252.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,0
0.12385254333708462,19.838047100343303,0.1259833833971655,project0252.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,4
0.19013285396689228,18.33730437250658,0.19340402378750315,project0252.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,8
0.19099668602328002,18.317745175146495,0.1942827177748722,project0252.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,15
0.1022755785567454,20.32660052858147,0.10403519441997014,project0252.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,30
0.1716102024030255,18.75670093795094,0.17441975530375808,project0252.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,45
0.21641060923079547,17.742313948631885,0.2201338787184509,project0252.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,60
0.4129453085800301,12.037037037037036,0.3956519472954384,project0312.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,0
0.26080597347828727,15.156519494421536,0.2498936932885887,project0312.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,4
0.4551604346481415,11.171453227842118,0.43611624586709347,project0312.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,8
0.46119353074415614,11.047749930317869,0.4418969135615148,project0312.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,15
0.3662553890429394,12.994372527133969,0.3509310413183795,project0312.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,30
0.3198323352513016,13.94623617123617,0.30625616051614907,project0312.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,45
0.4117394396872568,12.061762311762315,0.3945120116836152,project0312.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,60
0.286702232760324,25.0,0.34419438115986134,project0317.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,0
0.32592490934736107,23.62530494316486,0.39116529749459117,project0317.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,4
0.35033265999303875,22.769850469357554,0.4204587475153594,project0317.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,8
0.30704345153253754,24.28707127281044,0.3685043383244055,project0317.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,15
0.3578786474014688,22.505375107348797,0.4295152152011818,project0317.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,30
0.3348985565138498,23.31079228174104,0.4039183570197746,project0317.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,45
0.3060021502789726,24.323567295277837,0.36725459980197145,project0317.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,60
0.2918689574352322,44.74545454545454,0.23405985566481796,project0319.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,0
0.2584528676194746,46.856953742725004,0.207278004500824,project0319.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,4
0.3469816503360583,41.26298824071552,0.27827767879887705,project0319.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,8
0.27301128307700073,45.937035142985046,0.21895378636590626,project0319.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,15
0.3489201546148999,41.140497840095726,0.27983235026503456,project0319.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,30
0.318046066592905,43.09137277592257,0.25476227050257894,project0319.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,45
0.310122735659742,43.592032996712156,0.24871699969888122,project0319.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,60
0.21094605741795036,121.43548387096774,0.24047369561097798,project0372.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,0
0.37558659234206404,96.09728841393695,0.4280773404406909,project0372.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,4
0.3598988096101813,98.51163980881728,0.41019708473880584,project0372.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,8
0.3128789244469232,105.74800502825073,0.3566058549161433,project0372.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,15
0.41247019562787024,90.42089803020734,0.47011567493501066,project0372.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,30
0.3803451027114847,95.36495317292076,0.4348670090284616,project0372.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,45
0.33997824833957035,101.57741626126351,0.3874924912770601,project0372.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,60
0.42149406572689496,19.22641509433962,0.454461965785707,project0373.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,0
0.4364377582370911,18.729767405488833,0.4705688745931386,project0373.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,4
0.4796508653693783,17.293596942889398,0.5171614134079551,project0373.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,8
0.4613417118025819,17.902094394075533,0.49742041340034354,project0373.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,15
0.5488506594031908,14.993769256232012,0.5917728982897887,project0373.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,30
0.4952640897100814,16.77469762941461,0.5341016763148646,project0373.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,45
0.4268006475019952,19.05005295543031,0.4601781046211236,project0373.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,60
0.2594664015245671,28.6,0.22414240713642353,project0375.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,0
0.3536457748476306,24.962717258764624,0.30551059377965273,project0375.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,4
0.3231322426433678,26.141174283319017,0.27915029767246635,project0375.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,8
0.32382455014871814,26.114436813616383,0.2797483743132203,project0375.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,15
0.3338691565909351,25.72650607713281,0.28842579645905764,project0375.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,30
0.2914399429120147,27.365156252783663,0.2516338318199101,project0375.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,45
0.37840902800265486,24.006340611315064,0.3269032887116561,project0375.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,60
0.14973371569029092,21.178571428571427,0.13166354874742028,project0385.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,0
0.13033979141619456,21.661638460745603,0.11461771556686197,project0385.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,4
0.20736968207267248,19.742965367965372,0.18235597110249022,project0385.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,8
0.05406766352587722,23.561437074829936,0.04754581860258991,project0385.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,15
0.1901228073442328,20.17255333951763,0.16718947926939073,project0385.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,30
0.24542320571792575,18.795121988189216,0.21559696819591556,project0385.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,45
0.33569937391117244,16.54650845186559,0.29520605286271534,project0385.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,60
0.6055501510419333,20.0625,0.46696084367976604,project0395.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,0
0.41639769129009463,29.683168467221776,0.3211294822741945,project0395.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,4
0.48653625145356205,26.115782481407496,0.3752209433554715,project0395.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,8
0.4657487120597046,27.17307787698414,0.35918941411566785,project0395.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,15
0.5834333897401058,21.18740225256769,0.44994885012028274,project0395.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,30
0.4847829130763953,26.204960741419068,0.3732943395298193,project0395.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,45
0.627767236752302,18.93249504945518,0.4841394943914859,project0395.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,60
0.3340128613099973,79.25641025641026,0.2968977520818278,project0396.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,0
0.3332444310457511,79.3478580047802,0.29621940737944835,project0396.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,4
0.2262200202028397,92.08439617562419,0.201085911958277,project0396.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,8
0.3262757151632083,80.17717642980801,0.2900249486080153,project0396.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,15
0.3510297244043268,77.23130285668745,0.31202867099479037,project0396.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,30
0.36950968300625353,75.03207843419071,0.3283717316093896,project0396.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,45
0.3956519924351537,71.92098892393011,0.35169319517165126,project0396.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,60
0.2730322677925211,22.93103448275862,0.2852897853646646,project0422.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,0
0.3478794984920588,20.570098292512085,0.3634995117610175,project0422.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,4
0.3288490167184377,21.170384404867164,0.3436145491136825,project0422.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,8
0.27661979306421003,22.817871735544156,0.2890401997189535,project0422.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,15
0.3174405121960532,21.53024743455779,0.3316937953992902,project0422.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,30
0.22317720007425212,24.503632861391484,0.23318081781370206,project0422.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,45
0.29233231439013996,22.322245379141933,0.3054582233600922,project0422.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,60
0.33083752661118637,23.040816326530614,0.3363884380611908,project0429.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,0
0.19001626485145384,27.889619055477134,0.19319678775433027,project0429.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,4
0.20800594911437897,27.27019249263476,0.21148758625533637,project0429.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,8
0.18344002268021953,28.116054329438104,0.18651047138046475,project0429.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,15
0.21454988184145185,27.044869707789875,0.21814105238435041,project0429.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,30
0.20487871419063575,27.377870445827476,0.20844224127993244,project0429.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,45
0.2782923747094458,24.85006780425685,0.2829504773837152,project0429.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,60
0.21550470355241969,15.974637681159424,0.29338178266438325,project0432.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,0
0.29437316761223165,14.368643172932025,0.400568584020221,project0432.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,4
0.31188958169412684,14.01195732701487,0.4244040621067947,project0432.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,8
0.3164599665731612,13.918890812994153,0.4306232179295626,project0432.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,15
0.3503737848453723,13.228305462468146,0.4767714802668199,project0432.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,30
0.2372738966584853,15.531352713033641,0.3252899929445733,project0432.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,45
0.35133666506059624,13.208698381790656,0.47808172048851505,project0432.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,60
-0.0682718526521584,49.37931034482759,0.07580354292698507,project0462.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,0
0.22081989210836128,36.01646553410174,0.2451786951665525,project0462.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,4
0.1855387840912862,37.64728336175427,0.20600570243901406,project0462.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,8
0.22795027632637233,35.68687390973675,0.25309563725866363,project0462.csv,0,DecisionTreeRegressor,RandomRangeSearchCV,15
