dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2016-10-01,28,399,13,21,9,44,14,25,198,178,1952,35,27
2016-11-01,35,547,9,23,4,184,23,151,269,252,1747,44,21
2016-12-01,29,410,3,17,0,171,22,147,253,326,2898,39,22
2017-01-01,24,464,4,14,1,178,35,132,317,261,2813,54,19
2017-02-01,25,295,3,15,0,121,43,91,238,214,1864,40,26
2017-03-01,40,332,14,25,5,136,23,99,270,201,2239,47,27
2017-04-01,31,263,3,18,1,106,10,97,203,155,1623,67,19
2017-05-01,37,279,11,21,4,108,13,109,197,165,1833,59,26
2017-06-01,30,318,8,17,2,130,18,111,207,178,1828,49,19
2017-07-01,29,443,7,14,1,200,20,167,302,256,2421,62,26
2017-08-01,32,301,7,15,1,167,19,135,329,283,3115,63,28
2017-09-01,36,232,9,13,1,127,8,98,227,188,2217,39,18
2017-10-01,29,182,6,14,1,92,16,94,214,240,3283,57,28
2017-11-01,18,262,5,10,2,137,18,127,224,204,2373,56,19
2017-12-01,22,193,5,14,1,109,13,94,189,163,1632,54,22
2018-01-01,27,213,7,16,3,135,28,105,205,184,2579,52,27
2018-02-01,26,190,7,17,4,132,24,95,252,214,3365,47,27
2018-03-01,37,139,18,22,9,138,29,131,254,242,3708,69,45
2018-04-01,31,147,7,18,5,105,20,91,194,318,3413,73,35
2018-05-01,33,387,10,19,3,150,12,146,228,438,4459,57,38
2018-06-01,29,288,10,20,5,119,23,84,231,218,3827,79,47
2018-07-01,26,257,3,19,3,125,14,98,251,231,3016,65,35
2018-08-01,24,174,8,18,4,71,16,69,173,208,1978,98,44
2018-09-01,25,214,5,14,1,107,17,84,188,173,1764,124,43
2018-10-01,25,195,8,16,3,97,19,79,160,168,1600,53,26
2018-11-01,22,197,6,17,3,89,10,87,130,150,1198,96,33
2018-12-01,25,211,4,15,1,110,15,88,169,150,1752,65,27
2019-01-01,25,258,4,18,2,119,15,111,181,187,1915,84,25
2019-02-01,24,253,6,15,0,119,13,106,176,178,1565,61,31
2019-03-01,33,259,8,21,2,129,16,114,221,209,1971,80,35
2019-04-01,33,211,7,18,2,107,21,92,216,201,1841,147,54
2019-05-01,26,283,5,18,2,140,12,137,221,232,1974,90,41
2019-06-01,22,219,2,16,0,105,13,89,148,161,1364,78,30
2019-07-01,18,156,5,14,2,75,15,54,120,111,1178,64,32
2019-08-01,24,229,3,15,0,109,10,101,147,150,1256,110,45
2019-09-01,21,181,2,13,1,90,8,81,179,167,1801,67,36
2019-10-01,20,150,6,15,2,78,7,74,162,150,1447,87,29
2019-11-01,10,138,2,8,1,67,6,63,114,130,1093,65,29
2019-12-01,13,79,3,10,0,41,4,39,75,81,680,72,35
2020-01-01,15,102,3,9,0,50,7,47,105,99,760,72,30
2020-02-01,11,120,5,8,2,64,0,58,93,93,569,58,23
2020-03-01,16,174,3,12,2,93,9,74,137,125,1127,76,36
2020-04-01,12,83,2,9,1,48,8,37,79,77,689,78,33
2020-05-01,14,63,4,8,0,40,9,23,123,103,1083,110,43
2020-06-01,11,75,4,10,1,39,10,41,100,111,1244,102,29
2020-07-01,9,65,5,8,3,30,7,37,97,101,939,89,39
2020-08-01,11,57,4,8,1,42,7,29,84,81,674,73,33
