dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2013-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-01,2,78,2,2,2,0,0,0,0,0,0,0,0
2014-01-01,2,107,0,2,0,0,0,0,0,0,0,0,0
2014-02-01,1,16,0,1,0,0,0,0,0,0,0,0,0
2014-03-01,1,16,0,1,0,0,0,0,0,0,0,0,0
2014-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-01,1,19,0,1,0,0,0,0,0,0,0,0,0
2014-06-01,1,35,0,1,0,0,0,0,0,0,0,0,0
2014-07-01,1,8,0,1,0,0,0,0,0,0,0,0,0
2014-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-01,1,13,0,1,0,0,0,0,0,0,0,0,0
2014-10-01,1,7,0,1,0,0,0,0,0,0,0,0,0
2014-11-01,1,77,0,1,0,0,0,0,0,0,0,0,0
2014-12-01,1,65,0,1,0,0,0,0,0,0,0,0,0
2015-01-01,2,79,1,2,1,0,0,0,0,0,0,0,0
2015-02-01,2,4,0,2,0,0,0,0,0,0,0,0,0
2015-03-01,1,24,0,1,0,0,0,0,0,0,0,0,0
2015-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-01,2,95,0,2,0,0,0,0,0,0,0,0,0
2015-06-01,1,28,0,1,0,0,0,0,0,0,0,0,0
2015-07-01,1,7,0,1,0,0,0,0,0,0,0,0,0
2015-08-01,1,8,0,1,0,0,0,0,0,0,0,0,0
2015-09-01,1,42,0,1,0,0,0,0,0,0,0,0,0
2015-10-01,1,6,0,1,0,0,0,0,0,0,0,0,0
2015-11-01,3,41,2,3,2,1,1,0,4,2,40,7,1
2015-12-01,3,46,1,3,1,2,1,1,5,5,35,8,2
2016-01-01,3,77,0,3,0,0,0,0,22,13,174,14,1
2016-02-01,3,59,1,3,1,1,0,1,12,10,81,17,2
2016-03-01,3,37,1,3,1,1,0,1,5,4,66,16,3
2016-04-01,1,7,0,1,0,1,0,0,13,6,143,12,0
2016-05-01,3,21,2,3,1,2,2,1,13,12,147,21,3
2016-06-01,6,42,3,5,1,15,0,15,34,29,190,12,4
2016-07-01,5,62,1,5,1,8,2,6,19,28,270,14,2
2016-08-01,5,30,1,5,1,6,1,4,21,12,124,4,3
2016-09-01,2,73,0,2,0,0,0,0,8,10,91,14,3
2016-10-01,4,71,1,4,1,9,1,7,25,23,218,14,3
2016-11-01,8,45,5,7,3,12,1,11,30,21,113,8,3
2016-12-01,5,128,1,4,0,6,2,5,21,24,217,8,1
2017-01-01,3,48,0,3,0,1,0,1,20,17,104,17,2
2017-02-01,5,79,2,4,1,10,0,8,31,25,247,20,4
2017-03-01,4,53,0,3,0,3,0,4,30,22,197,18,4
2017-04-01,4,27,2,4,1,4,0,3,12,10,87,11,4
2017-05-01,4,46,1,3,0,1,0,2,23,19,146,13,1
2017-06-01,1,55,0,1,0,0,0,0,15,25,146,12,2
2017-07-01,2,26,1,2,1,0,0,0,17,10,131,8,0
2017-08-01,1,29,0,1,0,0,1,1,10,15,137,19,2
2017-09-01,3,38,2,3,2,2,0,2,19,19,125,8,3
2017-10-01,3,107,1,3,1,8,5,1,27,30,184,18,3
2017-11-01,1,79,0,1,0,0,0,0,24,15,189,14,2
2017-12-01,6,123,3,5,2,15,1,14,41,35,405,21,6
2018-01-01,4,48,1,4,1,2,0,2,8,11,85,19,2
2018-02-01,3,29,0,3,0,1,0,1,13,12,70,25,3
2018-03-01,2,23,0,2,0,1,1,0,12,6,72,24,3
2018-04-01,2,19,0,2,0,3,1,2,16,12,137,19,1
2018-05-01,8,29,5,5,2,12,1,12,26,19,184,30,9
2018-06-01,5,30,1,3,0,7,1,5,28,16,226,17,4
2018-07-01,2,14,0,2,0,0,0,1,10,11,76,13,3
2018-08-01,1,31,0,1,0,0,0,0,11,13,61,10,2
2018-09-01,2,41,0,2,0,1,0,1,24,12,157,15,3
2018-10-01,4,32,1,3,0,3,0,2,21,13,137,26,2
2018-11-01,2,120,0,2,0,4,0,2,28,34,198,27,4
2018-12-01,2,128,0,2,0,1,0,1,13,23,174,13,1
2019-01-01,3,34,0,3,0,4,0,4,20,17,113,17,2
2019-02-01,5,22,2,4,1,15,4,10,25,19,150,17,4
2019-03-01,3,21,1,3,1,3,0,3,18,14,102,28,5
2019-04-01,3,41,1,3,1,4,0,4,20,17,166,21,3
2019-05-01,4,129,3,4,1,5,2,3,20,23,198,24,5
2019-06-01,4,158,2,4,1,11,3,8,28,22,167,18,5
2019-07-01,4,197,1,3,0,9,0,7,21,15,108,26,5
2019-08-01,7,129,3,5,2,15,2,12,31,23,248,17,5
2019-09-01,5,199,2,4,1,11,0,12,48,37,179,19,2
2019-10-01,5,245,0,4,0,9,0,7,40,32,249,24,5
2019-11-01,4,210,0,4,0,6,0,7,50,45,259,35,2
2019-12-01,2,74,1,2,1,2,0,1,15,15,118,18,4
2020-01-01,4,148,2,4,1,14,0,13,60,45,253,23,4
2020-02-01,2,106,1,2,0,2,0,2,23,25,196,30,2
2020-03-01,4,211,1,3,1,3,0,4,37,34,94,29,10
2020-04-01,7,248,4,6,2,10,1,9,90,85,594,45,7
2020-05-01,7,237,1,6,1,19,0,17,74,71,510,27,2
2020-06-01,4,105,0,4,0,6,0,6,38,36,245,21,5
2020-07-01,6,114,2,6,1,6,1,5,33,24,164,31,3
2020-08-01,6,88,1,6,1,9,2,5,34,44,300,19,4
