sa,sa_md,sd,mar,mdar,sdar,mmre,mdmre,pred,dataset,model,tuner
0.0032940243773292854,0.5,-0.1691079074763735,8.494934494934494,1.5,16.8952952738225,inf,0.8280542986425339,0.08108108108108109,project0007.csv,DecisionTreeRegressor,DifferentialEvolutionCV
0.13615995869916864,0.19047619047619035,0.205464278095025,7.362516875016874,2.428571428571429,11.482187008863043,inf,2.5833333333333335,0.05405405405405406,project0007.csv,DecisionTreeRegressor,RandomRangeSearchCV
0.3772531845461018,0.4,0.3830640687425032,10.100017037226339,6.0,11.443300615218334,inf,0.75,0.20930232558139536,project0014.csv,DecisionTreeRegressor,DifferentialEvolutionCV
0.5028731117729217,0.4,0.5305586183352861,8.062650689104178,6.0,8.707482543062671,inf,0.6666666666666666,0.27906976744186046,project0014.csv,DecisionTreeRegressor,RandomRangeSearchCV
-0.2049375917767986,,-2.0775554570767305,0.7576754385964911,0.0,2.5457411844658573,inf,0.5,0.18421052631578946,project0066.csv,DecisionTreeRegressor,DifferentialEvolutionCV
-0.47970421648835737,,-2.2210909488338144,0.9304511278195488,0.0,2.6644731514100544,inf,0.8333333333333334,0.07894736842105263,project0066.csv,DecisionTreeRegressor,RandomRangeSearchCV
0.311380112636061,0.5503875968992249,0.2479997064872287,51.68162522001808,19.333333333333332,79.7213782464284,inf,0.6970238095238095,0.19047619047619047,project0123.csv,DecisionTreeRegressor,DifferentialEvolutionCV
0.22153973754263578,0.6206395348837209,0.12429599493171362,58.424237044631774,16.3125,92.83550927068286,inf,0.7767783957845433,0.14285714285714285,project0123.csv,DecisionTreeRegressor,RandomRangeSearchCV
0.2961899316261263,0.3715116279069768,0.2755980457948052,137.77258040935672,108.1,117.6158870310904,0.7609996487141042,0.39884288997253514,0.35,project0155.csv,DecisionTreeRegressor,DifferentialEvolutionCV
0.3388526969356078,0.42440476190476184,0.31567691693397537,129.42123744311243,96.7,111.10857164786464,0.6437612963951174,0.4314888727624577,0.275,project0155.csv,DecisionTreeRegressor,RandomRangeSearchCV
0.027387705740349655,-0.8541666666666667,0.23595831831383407,10.562495872760293,5.5625,12.290216216527241,inf,5.87037037037037,0.11627906976744186,project0166.csv,DecisionTreeRegressor,DifferentialEvolutionCV
-0.07033193718442843,-1.5833333333333335,0.22215768220393284,11.623723795923919,7.75,12.512210390119945,inf,8.4,0.11627906976744186,project0166.csv,DecisionTreeRegressor,RandomRangeSearchCV
0.16572787685820167,0.03409090909090906,0.28839377486588713,24.912645405442017,21.25,21.86890976539895,2.439119172249386,0.675,0.1694915254237288,project0175.csv,DecisionTreeRegressor,DifferentialEvolutionCV
0.27599766277768556,0.13636363636363635,0.40939468638450094,21.619820439409693,19.0,18.150339126092245,2.5918528617774186,0.6666666666666666,0.22033898305084745,project0175.csv,DecisionTreeRegressor,RandomRangeSearchCV
0.5113413521058203,0.49275362318840576,0.6166987017622405,15.02839382839383,11.666666666666668,12.404011777399285,0.5749158560649347,0.35714285714285715,0.36363636363636365,project0204.csv,DecisionTreeRegressor,DifferentialEvolutionCV
0.49488584539466784,0.4347826086956522,0.6170792714421486,15.534472737601078,13.0,12.391696163511718,0.592014637614805,0.40182648401826476,0.2727272727272727,project0204.csv,DecisionTreeRegressor,RandomRangeSearchCV
0.3354137117183801,0.4921875,0.3227599161870067,24.995982410816872,16.25,23.24290650471745,inf,0.4594751341162825,0.3387096774193548,project0207.csv,DecisionTreeRegressor,DifferentialEvolutionCV
0.37151854080432434,0.5125,0.38339542449343655,23.638031323515193,15.600000000000001,21.16189345761977,inf,0.38776061776061777,0.3709677419354839,project0207.csv,DecisionTreeRegressor,RandomRangeSearchCV
0.37808327002193065,0.5412341407151096,0.1336253255994574,23.774840059178292,15.598039215686274,27.7347824057263,inf,0.4448051948051948,0.2833333333333333,project0209.csv,DecisionTreeRegressor,DifferentialEvolutionCV
0.39042567809407414,0.5441176470588236,0.14728812917623657,23.30301036926037,15.5,27.297402487486725,inf,0.4498669032830524,0.26666666666666666,project0209.csv,DecisionTreeRegressor,RandomRangeSearchCV
0.1491885842193621,-0.08333333333333326,0.09005355368920531,5.065889212827988,1.0833333333333333,11.020153450778569,inf,5.513888888888889,0.061224489795918366,project0224.csv,DecisionTreeRegressor,DifferentialEvolutionCV
0.18153319411888258,-0.19999999999999996,0.19042548480309507,4.873303397282989,1.2,9.804571932206162,inf,9.4375,0.08163265306122448,project0224.csv,DecisionTreeRegressor,RandomRangeSearchCV
-0.7593845974030617,-1.2666666666666666,-1.2852820374955471,17.636854922993844,6.8,26.867238974960202,inf,6.8125,0.0,project0229.csv,DecisionTreeRegressor,DifferentialEvolutionCV
-0.8731943360577561,0.0,-1.8025600665701251,18.77773443986553,3.0,32.948690715102444,inf,4.121212121212121,0.06382978723404255,project0229.csv,DecisionTreeRegressor,RandomRangeSearchCV
0.16802676141423234,0.7403846153846154,-0.09160083401265973,2.6893534937284937,0.5192307692307692,4.442165955498432,inf,0.775,0.15,project0248.csv,DecisionTreeRegressor,DifferentialEvolutionCV
-0.41469774532419557,-0.022727272727272707,-0.39810868695356927,4.573010461760462,2.0454545454545454,5.6894705626431685,inf,2.4204545454545454,0.075,project0248.csv,DecisionTreeRegressor,RandomRangeSearchCV
0.381149851588093,0.49936788874841975,0.09351685157243472,95.24110223706997,56.57142857142857,122.01690808134764,0.5739776380872997,0.2936184210526316,0.41935483870967744,project0372.csv,DecisionTreeRegressor,DifferentialEvolutionCV
0.33997824833957035,0.4160993873383254,0.0496052077126351,101.57741626126352,65.98076923076923,127.92762249654251,0.6433971232848303,0.34459164597466496,0.3870967741935484,project0372.csv,DecisionTreeRegressor,RandomRangeSearchCV
