sa,sa_md,sd,mar,mdar,sdar,mmre,mdmre,pred,dataset,goal,model,tuner
-0.785256868,-0.216666667,-2.228915988,26.34720947,14.6,41.29483131,0.809491537,0.347826087,0.378378378,project0001.csv,2,DecisionTreeRegressor,DifferentialEvolutionCV
-0.449987058,0.216666667,-1.502764591,21.39922463,9.4,32.00803055,0.676342912,0.336170213,0.378378378,project0001.csv,2,DecisionTreeRegressor,RandomRangeSearchCV
-0.479112041,0.083333333,-1.948488837,21.82905747,11,37.70842896,0.702683379,0.387301587,0.378378378,project0001.csv,2,DecisionTreeRegressor,DodgeCV
0.320278892,0.48125,0.394755033,11.00065805,8.3,7.447215135,0.368140698,0.238329238,0.540540541,project0007.csv,2,DecisionTreeRegressor,DifferentialEvolutionCV
0.363148185,0.380208333,0.441352416,10.30685816,9.916666667,6.873859295,0.344271615,0.300925926,0.459459459,project0007.csv,2,DecisionTreeRegressor,RandomRangeSearchCV
0.233860198,0.326388889,0.300518651,12.39926476,10.77777778,8.606743341,0.434128515,0.291666667,0.405405405,project0007.csv,2,DecisionTreeRegressor,DodgeCV
0.374645105,0.442190669,0.391377503,12.95624409,9.482758621,11.61646869,inf,0.293209877,0.395348837,project0014.csv,2,DecisionTreeRegressor,DifferentialEvolutionCV
0.320839359,0.420168067,0.398900849,14.0710037,9.857142857,11.47287441,inf,0.333333333,0.325581395,project0014.csv,2,DecisionTreeRegressor,RandomRangeSearchCV
0.531053013,0.556862745,0.586933698,9.715749683,7.533333333,7.883986845,inf,0.271917344,0.441860465,project0014.csv,2,DecisionTreeRegressor,DodgeCV
0.332690859,0.55,0.206045379,27.10905087,11.25,33.64357409,0.513667353,0.333333333,0.393939394,project0025.csv,2,DecisionTreeRegressor,DifferentialEvolutionCV
0.143328621,0.473333333,-0.03685798,34.80178313,13.16666667,43.93652654,0.696470887,0.415686275,0.303030303,project0025.csv,2,DecisionTreeRegressor,RandomRangeSearchCV
0.183642147,0.24,0.116412027,33.16406926,19,37.44175884,0.738407601,0.557692308,0.212121212,project0025.csv,2,DecisionTreeRegressor,DodgeCV
0.062094103,0.097222222,0.082361288,12.98778831,10.83333333,11.01876475,0.478712134,0.368055556,0.342105263,project0039.csv,2,DecisionTreeRegressor,DifferentialEvolutionCV
0.068822833,0.012896825,0.087889464,12.89461124,11.8452381,10.95238388,0.489206849,0.39375,0.447368421,project0039.csv,2,DecisionTreeRegressor,RandomRangeSearchCV
0.160941511,0.10218254,0.269168774,11.61898445,10.77380952,8.775629509,0.429310623,0.345509607,0.473684211,project0039.csv,2,DecisionTreeRegressor,DodgeCV
-0.415396143,0.233745421,-1.17467631,40.38583926,9.195054945,84.17748456,inf,0.91031746,0.131578947,project0066.csv,2,DecisionTreeRegressor,DifferentialEvolutionCV
-0.41690494,0.197916667,-1.255432176,40.42889013,9.625,87.30338687,inf,0.816477273,0.078947368,project0066.csv,2,DecisionTreeRegressor,RandomRangeSearchCV
-0.097034572,0.25297619,-0.694956154,31.30195183,8.964285714,65.60845163,inf,0.753787879,0.157894737,project0066.csv,2,DecisionTreeRegressor,DodgeCV
0.525275448,0.706730769,0.14979482,7.420151151,3.8125,9.696437625,0.528709823,0.322933771,0.434782609,project0103.csv,2,DecisionTreeRegressor,DifferentialEvolutionCV
0.52616409,0.553846154,0.23237664,7.406261293,5.8,8.754606777,0.561237228,0.359987745,0.304347826,project0103.csv,2,DecisionTreeRegressor,RandomRangeSearchCV
0.52562887,0.607692308,0.218734691,7.414627013,5.1,8.910190756,0.808952688,0.382838911,0.326086957,project0103.csv,2,DecisionTreeRegressor,DodgeCV
0.087970628,0.49137931,0.156378779,73.8247449,14.75,149.5372276,0.73803557,0.333333333,0.380952381,project0123.csv,2,DecisionTreeRegressor,DifferentialEvolutionCV
