sa,sa_md,sd,mar,mdar,sdar,mmre,mdmre,pred,dataset,model,tuner
-0.08814193458994413,1.0,-1.9285016737372644,3.5895171487276754,0.0,7.8431148796126635,inf,1.0,0.0,project0001.csv,DecisionTreeRegressor,DifferentialEvolutionCV
-0.6878743304230459,0.7857142857142857,-2.561986430871026,5.567889317889318,0.21428571428571427,9.539714123260348,inf,15.5,0.0,project0001.csv,DecisionTreeRegressor,RandomRangeSearchCV
-0.01457974034684284,1.0,-0.3295793219961045,1.8521437316891862,0.0,3.0142030842331846,inf,1.9166666666666667,0.15151515151515152,project0025.csv,DecisionTreeRegressor,DifferentialEvolutionCV
-0.14302062374245472,0.33333333333333337,-0.5411512669746659,2.0866161616161616,0.6666666666666666,3.493844124479042,inf,1.9166666666666667,0.06060606060606061,project0025.csv,DecisionTreeRegressor,RandomRangeSearchCV
0.4682516700747692,0.49005681818181823,0.4876536341962012,26.278825706457283,22.4375,20.064564049053697,inf,0.31882123023935294,0.39473684210526316,project0039.csv,DecisionTreeRegressor,DifferentialEvolutionCV
0.41588413136085556,0.4570221445221446,0.49379113360028437,28.866812062206805,23.891025641025635,19.824206630491634,inf,0.2995794251515075,0.39473684210526316,project0039.csv,DecisionTreeRegressor,RandomRangeSearchCV
0.2783635149364537,0.27182539682539686,0.4066714217753843,5.8252100710962935,4.369047619047619,5.828121438491205,inf,0.7196428571428571,0.15,project0181.csv,DecisionTreeRegressor,DifferentialEvolutionCV
0.30363800641170613,0.43981481481481477,0.3836413413982046,5.6211887593543945,3.361111111111111,6.054340282656846,inf,0.7794117647058824,0.23333333333333334,project0181.csv,DecisionTreeRegressor,RandomRangeSearchCV
0.23910061977076236,0.5861111111111111,0.0838359740001442,17.228558536371036,7.449999999999999,20.409970543245095,0.8364390397109459,0.2210842225609756,0.5625,project0252.csv,DecisionTreeRegressor,DifferentialEvolutionCV
0.21641060923079547,0.5173611111111112,0.09503371457313692,17.742313948631885,8.6875,20.160511332056075,1.1025230427505386,0.20379052765416406,0.5833333333333334,project0252.csv,DecisionTreeRegressor,RandomRangeSearchCV
0.4279913789171189,0.4571428571428572,0.4322363332989333,11.728530677141789,7.6,12.157552853243239,inf,0.625,0.16666666666666666,project0312.csv,DecisionTreeRegressor,DifferentialEvolutionCV
