sa,sa_md,sd,mar,mdar,sdar,mmre,mdmre,pred,dataset,goal,model,tuner
0.446428571,,0.160279414,0.299227799,0,0.508599233,inf,0.678571429,0.135135135,project0001.csv,1,DecisionTreeRegressor,DifferentialEvolutionCV
0.416666667,,0.112281118,0.315315315,0,0.537670685,inf,0.625,0.135135135,project0001.csv,1,DecisionTreeRegressor,RandomRangeSearchCV
0.530238095,,0.153030065,0.253925354,0,0.512989995,inf,0.716666667,0.135135135,project0001.csv,1,DecisionTreeRegressor,DodgeCV
0.630789533,1,0.440363782,0.457400257,0,0.638286047,inf,0.291666667,0.297297297,project0007.csv,1,DecisionTreeRegressor,DifferentialEvolutionCV
0.551992082,0.6,0.484871861,0.555019305,0.4,0.587522917,inf,0.46875,0.189189189,project0007.csv,1,DecisionTreeRegressor,RandomRangeSearchCV
0.594481413,1,0.371325391,0.502380952,0,0.717026915,inf,0.416666667,0.27027027,project0007.csv,1,DecisionTreeRegressor,DodgeCV
0.41185873,0.4375,0.472405651,1.540809255,1.125,1.176465555,inf,0.45,0.325581395,project0014.csv,1,DecisionTreeRegressor,DifferentialEvolutionCV
0.510601153,0.5,0.572156686,1.2821244,1,0.954033953,inf,0.35,0.325581395,project0014.csv,1,DecisionTreeRegressor,RandomRangeSearchCV
0.423874651,0.4,0.44928507,1.509330011,1.2,1.228021391,inf,0.4375,0.348837209,project0014.csv,1,DecisionTreeRegressor,DodgeCV
0.693887497,1,0.375759165,0.19226901,0,0.382222171,inf,0.101010101,0.303030303,project0025.csv,1,DecisionTreeRegressor,DifferentialEvolutionCV
0.527022417,1,0.341031647,0.297076829,0,0.403485803,inf,0.583333333,0.181818182,project0025.csv,1,DecisionTreeRegressor,RandomRangeSearchCV
0.707846004,1,0.388082622,0.183501684,0,0.374676528,inf,0,0.242424242,project0025.csv,1,DecisionTreeRegressor,DodgeCV
0.215572482,0.305555556,0.173081232,3.486465241,2.083333333,2.965197897,inf,0.235754986,0.526315789,project0039.csv,1,DecisionTreeRegressor,DifferentialEvolutionCV
0.076996443,-0.023809524,0.13226223,4.102380076,3.071428571,3.111568283,inf,0.279220779,0.368421053,project0039.csv,1,DecisionTreeRegressor,RandomRangeSearchCV
0.229224754,0.023809524,0.212947177,3.425786378,2.928571429,2.82224502,inf,0.235119048,0.526315789,project0039.csv,1,DecisionTreeRegressor,DodgeCV
