sa,sa_md,sd,mar,mdar,sdar,mmre,mdmre,pred,dataset,goal,model,tuner
0.2281746651506822,-inf,0.14163612596979247,0.9652045093221563,0.5,1.3547736665054322,inf,inf,0.05405405405405406,project0001.csv,6,DecisionTreeRegressor,DifferentialEvolutionCV
0.30883165197595297,-inf,0.20773403542627134,0.8643390882521318,0.5,1.2504499526913224,inf,inf,0.05405405405405406,project0001.csv,6,DecisionTreeRegressor,RandomRangeSearchCV
0.24001068366533573,-inf,0.16913635097703983,0.9504030018735903,0.8,1.3113694858426732,inf,inf,0.05405405405405406,project0001.csv,6,DecisionTreeRegressor,DodgeCV
0.40281120926422553,-0.625,0.43923577305543204,2.2561434811434813,1.625,1.956246952128254,inf,0.8,0.10810810810810811,project0007.csv,6,DecisionTreeRegressor,DifferentialEvolutionCV
0.5397117233544146,0.0,0.5392085524933041,1.7389415389415392,1.0,1.6074881767392886,inf,0.7916666666666666,0.1891891891891892,project0007.csv,6,DecisionTreeRegressor,RandomRangeSearchCV
0.4273704202537628,-0.7142857142857142,0.40770374687559374,2.163360253066135,1.7142857142857142,2.066247603283975,inf,0.7708333333333333,0.16216216216216217,project0007.csv,6,DecisionTreeRegressor,DodgeCV
0.6599667028640024,0.5,0.5269624896152612,7.327358945963597,4.0,12.337922300732043,inf,0.4666666666666666,0.3023255813953488,project0014.csv,6,DecisionTreeRegressor,DifferentialEvolutionCV
0.6343131507534074,0.625,0.4668160276559761,7.880165939092067,3.0,13.906682405430782,inf,0.25,0.5116279069767442,project0014.csv,6,DecisionTreeRegressor,RandomRangeSearchCV
0.6300218000273217,0.5625,0.4599541412905377,7.97264002147723,3.5,14.08565641690901,inf,0.3819444444444444,0.37209302325581395,project0014.csv,6,DecisionTreeRegressor,DodgeCV
0.1943928212310564,-inf,0.14599724937811154,1.1717922600275543,1.0,1.1898466709357416,inf,2.25,0.09090909090909091,project0025.csv,6,DecisionTreeRegressor,DifferentialEvolutionCV
0.42490231691324953,-inf,0.44618083521157426,0.8365057208534552,0.5,0.7716133104302813,inf,inf,0.06060606060606061,project0025.csv,6,DecisionTreeRegressor,RandomRangeSearchCV
0.3613665899051929,-inf,0.27208741560896177,0.928921323774265,0.5,1.0141704633143254,inf,0.97,0.09090909090909091,project0025.csv,6,DecisionTreeRegressor,DodgeCV
0.5052320777112774,0.39761904761904765,0.4285642034344599,20.755582867424973,12.649999999999999,22.70923517700627,0.7341100745858389,0.3590160701961944,0.34210526315789475,project0039.csv,6,DecisionTreeRegressor,DifferentialEvolutionCV
0.4571777756529144,0.3709750566893424,0.17256092300025816,22.77146749449381,13.209523809523809,32.88297426791845,0.658328631983804,0.3862958226768968,0.3157894736842105,project0039.csv,6,DecisionTreeRegressor,RandomRangeSearchCV
0.46759381105409237,0.21045918367346939,0.3865141482944433,22.334513366750212,16.580357142857142,24.380332082590474,0.8287092475939457,0.539619279819955,0.2894736842105263,project0039.csv,6,DecisionTreeRegressor,DodgeCV
-0.5376602564102562,,-0.442034732522522,0.1533400809716599,0.0,0.38072816786651115,inf,inf,0.0,project0066.csv,6,DecisionTreeRegressor,DifferentialEvolutionCV
-0.7236552028218695,,-0.4788815503789028,0.17188805346700084,0.0,0.39045651985261826,inf,inf,0.0,project0066.csv,6,DecisionTreeRegressor,RandomRangeSearchCV
-0.2754629629629626,,-0.29073311613999664,0.12719298245614033,0.0,0.3407812887093124,inf,inf,0.0,project0066.csv,6,DecisionTreeRegressor,DodgeCV
0.5895407311508181,0.5355555555555555,0.3891532723935692,19.484788580984233,13.933333333333337,20.917080359904904,inf,0.3588039867109635,0.30434782608695654,project0103.csv,6,DecisionTreeRegressor,DifferentialEvolutionCV
0.6054540514196256,0.6071428571428572,0.38130121718630083,18.72937213752431,11.785714285714285,21.18595643362051,inf,0.3125,0.41304347826086957,project0103.csv,6,DecisionTreeRegressor,RandomRangeSearchCV
0.5976186238321871,0.5701388888888889,0.4558206709553444,19.1013253654558,12.895833333333334,18.634204361589124,0.601312767053361,0.3076923076923077,0.391304347826087,project0103.csv,6,DecisionTreeRegressor,DodgeCV
0.6771644716580276,0.6571869488536155,0.5040223984517721,23.373365457294028,9.25595238095238,36.89205032363512,inf,0.3245189504373178,0.35714285714285715,project0123.csv,6,DecisionTreeRegressor,DifferentialEvolutionCV
0.6298888053081017,0.5864197530864197,0.4779924102557651,26.79613442113442,11.166666666666666,38.82822573045405,inf,0.4052310579404176,0.38095238095238093,project0123.csv,6,DecisionTreeRegressor,RandomRangeSearchCV
0.7150887832874884,0.6587301587301588,0.5109989170225779,20.62763669570392,9.214285714285714,36.37311948201138,inf,0.31629807692307693,0.4523809523809524,project0123.csv,6,DecisionTreeRegressor,DodgeCV
0.5190028381566789,0.5683127572016461,0.33167636579107873,27.273741569420917,17.483333333333334,29.728187900430992,0.3843114454654281,0.3124451410658307,0.4,project0155.csv,6,DecisionTreeRegressor,DifferentialEvolutionCV
0.4187566679410073,0.4135802469135802,0.32674928980777196,32.95795003607503,23.75,29.947352737845158,0.4628788986609621,0.4254170837504171,0.25,project0155.csv,6,DecisionTreeRegressor,RandomRangeSearchCV
0.4429828303017057,0.35185185185185186,0.3619304748396456,31.58426606481753,26.25,28.382432951003647,0.457147331717972,0.39139433551198255,0.25,project0155.csv,6,DecisionTreeRegressor,DodgeCV
-0.08543007281339565,-0.09090909090909083,-0.6457774171796251,2.1227231710617844,1.0909090909090908,2.8433366958284916,inf,7.875,0.11627906976744186,project0166.csv,6,DecisionTreeRegressor,DifferentialEvolutionCV
