sa,sa_md,mar,effect_size,dataset,goal,model,tuner
0.37808327002193054,0.40007541478129616,23.7748400591783,0.45149589948688756,project0209.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
0.4605507988147771,0.5027472527472518,20.622243879309096,0.5499761921711614,project0209.csv,0,DecisionTreeRegressor,DodgeCV
0.3904256780940739,0.40384615384615385,23.303010369260377,0.4662348394935252,project0209.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.14918858421936187,-inf,5.065889212827989,0.07334764314133091,project0224.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
0.23581513376838015,-inf,4.5500986454174255,0.115937049536821,project0224.csv,0,DecisionTreeRegressor,DodgeCV
0.18153319411888236,-inf,4.87330339728299,0.08924967020908085,project0224.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
-0.7593845974030617,-2.4,17.636854922993844,0.6474987119414914,project0229.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
-1.1095900852719849,-0.875,21.147470732577112,0.94610577229725,project0229.csv,0,DecisionTreeRegressor,DodgeCV
-0.8731943360577554,-0.5,18.777734439865522,0.7445399996332911,project0229.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.10761107543754578,-0.34117647058823586,10.854171666275741,0.09729249618798952,project0244.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
0.15765263835263865,-0.057142857142859826,10.245513603205907,0.14253568839066696,project0244.csv,0,DecisionTreeRegressor,DodgeCV
-0.05773544811044795,-0.6000000000000001,12.865289802789801,0.05219932839029839,project0244.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.16802676141423256,-0.03846153846153966,2.6893534937284933,0.13347074043984314,project0248.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
-0.2824597203947552,-3.44444444444444,4.145551046176046,0.2243696641428316,project0248.csv,0,DecisionTreeRegressor,DodgeCV
-0.4146977453241958,-3.09090909090909,4.573010461760463,0.3294119023736986,project0248.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.23910061977076225,0.4481481481481482,17.22855853637104,0.24301510638308063,project0252.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
0.05172733938621532,-0.040740740740740744,21.471132013411424,0.05257420451652035,project0252.csv,0,DecisionTreeRegressor,DodgeCV
0.21641060923079525,0.3564814814814815,17.74231394863189,0.2199536215132804,project0252.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.42799137891711914,0.15555555555555556,11.728530677141784,0.4098240921706049,project0312.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
0.44879481404373867,0.12499999999999989,11.301974646201943,0.4297444675210811,project0312.csv,0,DecisionTreeRegressor,DodgeCV
0.411739439687257,0.14259259259259438,12.061762311762312,0.39426201179005615,project0312.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.4009415831123352,0.22827540106951916,20.996084819033737,0.48357230081087094,project0317.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
0.3275141980433308,0.11647727272727204,23.569602795725086,0.39501214383060634,project0317.csv,0,DecisionTreeRegressor,DodgeCV
0.3060021502789727,0.10416666666666563,24.323567295277833,0.36906664236425074,project0317.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.34885734353398945,-0.7111111111111115,41.144466752905494,0.2794428174267507,project0319.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
0.3941410705403583,-0.10000000000000009,38.28307411987893,0.31571613227245243,project0319.csv,0,DecisionTreeRegressor,DodgeCV
0.31012273565974213,-0.21025641025641306,43.59203299671215,0.24841549879085828,project0319.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.38114985158809267,0.3015873015873023,95.24110223707001,0.4357871174628668,project0372.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
0.4008223737882436,0.3310185185185185,92.2134990233781,0.4582796665406318,project0372.csv,0,DecisionTreeRegressor,DodgeCV
0.3399782483395706,0.18542260208927164,101.57741626126348,0.38871362595751485,project0372.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.4579290267601678,0.25,18.015513626834384,0.4938388748697955,project0373.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
0.47359442594470336,0.19444444444444442,17.494880303135023,0.5107327222906731,project0373.csv,0,DecisionTreeRegressor,DodgeCV
0.4268006475019952,0.18055555555555558,19.05005295543031,0.4602694724273789,project0373.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.29731318965437614,-6.706666666666661,27.138326764996272,0.2567048854587395,project0375.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
0.35859260983898666,-7.02857142857142,24.771666533930464,0.3096145009310811,project0375.csv,0,DecisionTreeRegressor,DodgeCV
0.37840902800265486,-5.33555555555556,24.006340611315068,0.32672430813748354,project0375.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.2571446868712335,-0.06515151515151207,18.503161421911418,0.22589393987806047,project0385.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
0.1814206692074365,-0.19696969696969613,20.389307616986198,0.15937264829859785,project0385.csv,0,DecisionTreeRegressor,DodgeCV
0.3356993739111723,0.007777777777775996,16.546508451865595,0.2949018900995858,project0385.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.6415539642716951,0.38888888888888884,18.2312748015873,0.4940117667220658,project0395.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
0.5724277156461888,0.11111111111111116,21.747172619047618,0.44078291597508,project0395.csv,0,DecisionTreeRegressor,DodgeCV
0.627767236752302,0.36111111111111116,18.93249504945518,0.48339565958460484,project0395.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.4190001252189791,0.06034482758620685,69.14242296802303,0.3723523441749123,project0396.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
0.3722436954805909,-0.06206896551724128,74.70671477215595,0.3308013632313156,project0396.csv,0,DecisionTreeRegressor,DodgeCV
0.3956519924351537,0.017241379310344862,71.92098892393011,0.35160358671422903,project0396.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.16541920878570726,0.13333333333333497,26.32551632500922,0.17283390227099127,project0422.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
0.15570436623003703,0.25,26.631955496610672,0.1626836049677324,project0422.csv,0,DecisionTreeRegressor,DodgeCV
0.29233231439013996,0.38749999999999996,22.322245379141933,0.30543571709021283,project0422.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.22543031399144398,0.07692307692307687,26.67023118771318,0.22935130223968972,project0429.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
0.1981969130798239,-0.5230769230769232,27.607940358960768,0.20164422126684114,project0429.csv,0,DecisionTreeRegressor,DodgeCV
0.278292374709446,-0.1602564102564077,24.850067804256845,0.28313281125718354,project0429.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.23227353943281293,-0.3579365079365051,15.633174732003289,0.31843476702395507,project0432.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
0.2672991156348299,-0.125,14.919950711496432,0.3664529839289215,project0432.csv,0,DecisionTreeRegressor,DodgeCV
0.35133666506059624,-0.13939393939394007,13.208698381790656,0.48166403008598374,project0432.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.24248861694993318,-0.2451923076923077,35.01486029094922,0.2692706896230425,project0462.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
0.2165410058537014,-0.30485700197238663,36.214250818600725,0.2404572499579739,project0462.csv,0,DecisionTreeRegressor,DodgeCV
0.25048216613706953,-0.08440170940171177,34.64537012317189,0.27814710010873694,project0462.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.3710967210525107,0.26587301587301426,24.402694634624964,0.42177670179765053,project0483.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
0.31192067343852237,0.2539682539682536,26.69884265602645,0.35451909273751286,project0483.csv,0,DecisionTreeRegressor,DodgeCV
0.43741162001935274,0.5357142857142857,21.82954502102759,0.49714810170371776,project0483.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.41258248183383006,0.19999999999999996,25.962641408104783,0.42642503718741454,project0503.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
0.47881598942724435,0.028571428571429913,23.035257130875316,0.4948807452752579,project0503.csv,0,DecisionTreeRegressor,DodgeCV
0.5195932237588146,0.22499999999999998,21.232987569916574,0.537026096645855,project0503.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.37137223959041366,0.2214912280701754,28.112650392500647,0.4926582261316634,project0504.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
0.3222512662503342,0.1808479532163736,30.30937290050642,0.4274948966962853,project0504.csv,0,DecisionTreeRegressor,DodgeCV
0.33875557084221364,0.18361244019138612,29.571289452424935,0.4493893210957494,project0504.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.5877213506200658,0.14923469387755006,25.29936563153881,0.9709439282120744,project0511.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
0.6353260984658206,0.1607142857142857,22.378113407203813,1.049589260436499,project0511.csv,0,DecisionTreeRegressor,DodgeCV
0.6391470634130224,0.1785714285714286,22.143640946866753,1.0559016782370139,project0511.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.15761386670777833,-2.0,12.92332854041782,0.10704303937742171,project0515.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
0.17228551844266138,-2.0,12.69824580447645,0.1170072527248467,project0515.csv,0,DecisionTreeRegressor,DodgeCV
0.3108176860971561,-2.0,10.572977301992413,0.2110910068197385,project0515.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.30539402131870963,-0.10000000000000009,7.703920604690394,0.26415430894280173,project0518.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
0.3932986885114407,0.0421052631579002,6.728964157986296,0.3401885302902787,project0518.csv,0,DecisionTreeRegressor,DodgeCV
0.3004053331086006,-0.1499999999999999,7.759250473813027,0.259839281814955,project0518.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.3996990070654456,0.37966101694915266,57.666784141784106,0.426478729275205,project0540.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
0.4615961812429251,0.4576271186440678,51.720748695748675,0.49252299689235024,project0540.csv,0,DecisionTreeRegressor,DodgeCV
0.5103013982454074,0.44067796610169496,47.04197376697372,0.5444914498759992,project0540.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.10967336950522777,-0.6666666666666667,13.375501533242929,0.10314732380608575,project0545.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
0.12372425631202133,-0.6041666666666667,13.164413094920862,0.11636212132494837,project0545.csv,0,DecisionTreeRegressor,DodgeCV
0.14704444296363994,-0.841269841269833,12.814070668185972,0.13829465476150163,project0545.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.37890693818366916,0.3092105263157895,23.106420611838576,0.3831659992494589,project0570.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
0.4070548053648978,0.3245614035087737,22.05924024805604,0.41163025938398434,project0570.csv,0,DecisionTreeRegressor,DodgeCV
0.35429024201476245,0.17894736842105252,24.022231414955872,0.35827260186013127,project0570.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
-0.5865149471374766,-3.3,10.006910068232783,0.4974926982736046,project0578.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
-0.2251754308737186,-4.8666666666666645,7.72776857645279,0.190997916143525,project0578.csv,0,DecisionTreeRegressor,DodgeCV
-0.9836944545081223,-8.100000000000001,12.512111559321314,0.8343876159311562,project0578.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.3031502941502947,0.2424242424242432,3.4249701988832393,0.3485677200715276,project0581.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
-0.16308723114492318,0.0,5.716496788235917,0.1875206636111021,project0581.csv,0,DecisionTreeRegressor,DodgeCV
0.019302045177045257,0.2592592592592601,4.8200655624568665,0.022193842493006648,project0581.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.3483612512220683,-0.18021978021977847,26.55319294811942,0.25878930413273327,project0590.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
0.22635400165694164,-0.20879120879120738,31.52478502248239,0.16815301463915694,project0590.csv,0,DecisionTreeRegressor,DodgeCV
0.28325438188159935,-0.22499999999999987,29.20618936229463,0.21042295640670527,project0590.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.42530830969551003,-2.875,33.11802544302544,0.2539722995246734,project0597.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
0.3581733949727538,-1.8166666666666664,36.9868404118404,0.2138827732167155,project0597.csv,0,DecisionTreeRegressor,DodgeCV
0.48958216165669,-3.083333333333333,29.41408626923332,0.2923533459556165,project0597.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.4149687108369424,0.1953125,35.27446158008656,0.42233659353177033,project0625.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
0.48855626503026783,0.375,30.8375,0.49723071482988357,project0625.csv,0,DecisionTreeRegressor,DodgeCV
0.38036943361804454,0.2308593750000001,37.360625000000006,0.38712299670462896,project0625.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.12514146192334552,-1.306451612903226,54.304835147321924,0.0762547202365782,project0630.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
0.16205033254525925,-0.7240378015944258,52.01380174322061,0.0987450728364709,project0630.csv,0,DecisionTreeRegressor,DodgeCV
0.06264101441207681,-0.5716129032258064,58.18440693065852,0.03817018720984975,project0630.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.29156371414855176,-1.0571428571428583,19.757500860968168,0.3108135826184117,project0656.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
-0.011810965753456637,-1.6063034188034164,28.21828360045751,0.01259075941852222,project0656.csv,0,DecisionTreeRegressor,DodgeCV
0.11013380472686107,-1.590277777777775,24.817379445950873,0.11740515281373982,project0656.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.277871501219522,-0.14631336405529982,19.577053155178152,0.286988341116231,project0669.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
0.2496055916054838,-0.10599078341013835,20.343347818701332,0.25779503962733324,project0669.csv,0,DecisionTreeRegressor,DodgeCV
0.30290667371533886,0.07258064516129037,18.898344444017518,0.31284490644445123,project0669.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.1851625397836627,-0.5222222222222226,15.385704276098656,0.18033148440302266,project0685.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
0.1860300505447653,-0.33333333333333326,15.369323998217086,0.18117636103664406,project0685.csv,0,DecisionTreeRegressor,DodgeCV
0.20950819509711638,-0.4444444444444444,14.926011304986135,0.2040419399118361,project0685.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.005678748934926481,-0.7397660818713474,28.555700376158367,0.004713299362208339,project0718.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
0.07610315467099926,-0.763157894736842,26.53319685708524,0.06316478408945707,project0718.csv,0,DecisionTreeRegressor,DodgeCV
0.07563998943126371,-1.0478468899521527,26.54649840102426,0.06278036201796584,project0718.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.44507362546005547,0.27755102040816293,30.78919063392748,0.5205787907839082,project0720.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
0.4759696389910577,0.4,29.074975390106953,0.556716203661131,project0720.csv,0,DecisionTreeRegressor,DodgeCV
0.37978261285383297,0.10142857142857131,34.411756664388236,0.4442113889715205,project0720.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.3884871673605974,-0.35294117647058343,11.923093073474112,0.46688664605456537,project0776.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
0.3675580202775376,-0.44444444444444975,12.331163281163278,0.4417338479511407,project0776.csv,0,DecisionTreeRegressor,DodgeCV
0.4103832751189105,0.05128205128205143,11.496169357707817,0.49320154438797437,project0776.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.1517952700169901,-0.25,32.30650652029963,0.10640835908243301,project0781.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
0.2442382772510121,-0.16176470588235303,28.78552802254725,0.17121083090725847,project0781.csv,0,DecisionTreeRegressor,DodgeCV
0.31795385528483233,-0.4558823529411764,25.977841719683823,0.22288539030897037,project0781.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.171765034991466,-0.4102564102564099,11.498605056559596,0.18463373206267444,project0783.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
0.3029771796607126,0.020979020979024043,9.67695215138397,0.32567633694110165,project0783.csv,0,DecisionTreeRegressor,DodgeCV
0.24841546708719964,0.1724941724941702,10.434446836585872,0.2670268415960265,project0783.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
-0.6154098273691544,-1.142857142857145,11.536963276192798,0.3463775387838094,project0787.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
-0.4034173361844935,-1.0,10.022951448241257,0.2270595915045169,project0787.csv,0,DecisionTreeRegressor,DodgeCV
-0.7242610019588522,-1.3333333333333348,12.314358573989768,0.40764338192006094,project0787.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
-0.15351314651028658,-inf,3.148063426472518,0.1512863764412765,project0792.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
0.3303571428571427,-inf,1.827528532073987,0.32556517933792245,project0792.csv,0,DecisionTreeRegressor,DodgeCV
-0.09829059315516231,-inf,2.9973550439459524,0.09686484848196253,project0792.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.1654977723365365,-0.4922027290448332,30.846305698734962,0.14188667662837387,project0827.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
0.10468706408104289,-0.9835164835164849,33.09409561998848,0.08975165888176477,project0827.csv,0,DecisionTreeRegressor,DodgeCV
0.0546912382851692,-0.9940654940654965,34.94212726692394,0.04688859512376648,project0827.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.08276256207211108,-0.49428571428571577,37.208287012007574,0.06007825815152554,project0838.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
0.21919451744736496,-0.2854545454545443,31.673842883037175,0.15911572182997252,project0838.csv,0,DecisionTreeRegressor,DodgeCV
0.12892688088913462,-0.3108571428571434,35.33560372060372,0.0935894471944885,project0838.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
-0.047182424092806485,-0.43333333333333357,17.813995133406912,0.039443049552712994,project0839.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
-0.5299168130597318,-1.4880952380952337,26.025962654953897,0.4429940919359722,project0839.csv,0,DecisionTreeRegressor,DodgeCV
-0.13183486174490633,-0.12037037037037002,19.254048057969644,0.110209873370457,project0839.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.55188284377193,0.28645833333333337,27.19891891441894,0.5061810128973916,project0847.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
0.47567110816942204,0.36979166666666663,31.824666418548762,0.43628042809521594,project0847.csv,0,DecisionTreeRegressor,DodgeCV
0.43018022152561497,0.37926136363636453,34.585781274281274,0.39455667578288894,project0847.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.4271027688732171,0.07758620689655171,142.9375287755723,0.658898885440861,project0853.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
0.45045307247407407,0.014655172413793549,137.11164149330818,0.6949218057742983,project0853.csv,0,DecisionTreeRegressor,DodgeCV
0.4709635649920928,0.25689655172413806,131.99428543848958,0.7265637000556657,project0853.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
-49.24724114075554,,2.391302374336968,14.194658654688197,project0855.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
-48.1606195887446,,2.3395892725161027,13.88145893709309,project0855.csv,0,DecisionTreeRegressor,DodgeCV
-33.0592712450593,,1.6209052347440476,9.52875856243683,project0855.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.33678589410462445,0.06944444444444187,7.440156911302955,0.290486324688261,project0859.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
0.2611186378965128,0.1230158730158667,8.289017413864288,0.22522140849105513,project0859.csv,0,DecisionTreeRegressor,DodgeCV
0.26648524694095477,0.1515151515151517,8.228813004734056,0.22985024409446808,project0859.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
-0.3950012046276412,-inf,6.990630036630036,0.2798342014341315,project0882.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
0.16672368180988884,-inf,4.175714285714285,0.11811353437113974,project0882.csv,0,DecisionTreeRegressor,DodgeCV
-0.904656646035956,-inf,9.544615384615383,0.6408939191823326,project0882.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.27243739436297176,-0.5503663003663046,91.04627501616066,0.23867834196431403,project0912.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
0.39222378290718296,0.01805337519623107,76.05635608672375,0.3436214121859227,project0912.csv,0,DecisionTreeRegressor,DodgeCV
0.32207944537595,-0.336630036630033,84.83413080496034,0.2821690032048178,project0912.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
-0.47245541926923207,-0.078125,54.386946386946384,0.4472866285398196,project0931.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
-0.217474479063122,0.2556818181818188,44.968912711220376,0.20588911157809262,project0931.csv,0,DecisionTreeRegressor,DodgeCV
-0.49798367397057497,0.20454545454545636,55.329863776243855,0.4714549341876434,project0931.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.18906246678488747,-0.13690476190476208,13.972264589778355,0.1417264527482273,project0935.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
0.29648544114716857,0.2857142857142857,12.121391792141274,0.2222536846146785,project0935.csv,0,DecisionTreeRegressor,DodgeCV
0.1205390714138378,-0.4166666666666643,15.15290671262893,0.09035942088117324,project0935.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.5658499564556834,0.7619047619047621,11.726042820228868,0.5099505082916169,project0948.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
0.37283127776419733,0.5714285714285714,16.939321789321788,0.3359998484293528,project0948.csv,0,DecisionTreeRegressor,DodgeCV
0.4178616388728523,0.5317460317460287,15.723088023088025,0.37658172932185774,project0948.csv,0,DecisionTreeRegressor,RandomRangeSearchCV
0.4515483528576517,0.375,12.977744422306017,0.41188595640701525,project0956.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV
