sa,sa_md,sd,mar,mdar,sdar,mmre,mdmre,pred,dataset,goal,model,tuner
0.55,,0.19431333556169705,0.24324324324324326,0.0,0.48798567798021064,inf,0.75,0.16216216216216217,project0001.csv,1,DecisionTreeRegressor,GridSearchCV
0.5591342374213837,1.0,0.43240024069187144,0.5461711711711712,0.0,0.6473687635697103,inf,0.5,0.16216216216216217,project0007.csv,1,DecisionTreeRegressor,GridSearchCV
0.5005511645891498,0.5,0.5025628406675828,1.308453303802141,1.0,1.1092190144641465,inf,0.42000000000000004,0.3953488372093023,project0014.csv,1,DecisionTreeRegressor,GridSearchCV
0.753411306042885,,0.4159192434600306,0.15488215488215487,0.0,0.35763218688959514,inf,0.0,0.24242424242424243,project0025.csv,1,DecisionTreeRegressor,GridSearchCV
0.09318774500501037,-0.4415064102564106,0.09239130955284647,4.030416241383548,2.883012820512821,3.254538999652667,inf,0.2692982456140351,0.5,project0039.csv,1,DecisionTreeRegressor,GridSearchCV
0.5766335441132189,,0.20184152517054788,0.21637426900584794,0.0,0.5198761338584315,inf,0.22222222222222232,0.18421052631578946,project0066.csv,1,DecisionTreeRegressor,GridSearchCV
0.6057008855744581,,0.19407673256058577,0.4569099378881987,0.0,0.6795981127232064,0.2212391774891775,0.0,0.6304347826086957,project0103.csv,1,DecisionTreeRegressor,GridSearchCV
0.7426140012845215,0.7142857142857143,0.6879535333626283,1.8174603174603174,1.0,1.953171861997651,inf,0.19523809523809524,0.6428571428571429,project0123.csv,1,DecisionTreeRegressor,GridSearchCV
0.32325911228338744,-0.16764705882352926,0.3001263954694168,2.5513131466916295,2.3352941176470585,2.011506271939336,0.35043583818250035,0.2803571428571428,0.4,project0155.csv,1,DecisionTreeRegressor,GridSearchCV
0.35258758873368445,,-0.08377403279883255,0.5560253699788583,0.0,0.9904811812117612,inf,0.5,0.16279069767441862,project0166.csv,1,DecisionTreeRegressor,GridSearchCV
,,,0.0,0.0,0.0,0.0,0.0,1.0,project0175.csv,1,DecisionTreeRegressor,GridSearchCV
0.8434782608695652,,0.42526408688133155,0.05,0.0,0.21794494717703364,inf,0.0,0.8333333333333334,project0181.csv,1,DecisionTreeRegressor,GridSearchCV
0.16246949462935312,0.11764705882352944,0.23861823297526774,2.2216015785434946,1.7647058823529411,1.8410663808582024,0.3833075471248983,0.3333333333333333,0.4,project0204.csv,1,DecisionTreeRegressor,GridSearchCV
0.560416115139095,0.46111111111111125,0.5809929495081552,1.4610103311610105,1.0777777777777775,1.1175794376401116,inf,0.25,0.5161290322580645,project0207.csv,1,DecisionTreeRegressor,GridSearchCV
0.3861844661548932,0.33333333333333337,0.2851354234121407,2.6492960458014636,2.0,2.13123360094338,inf,0.36817226890756305,0.38333333333333336,project0209.csv,1,DecisionTreeRegressor,GridSearchCV
0.6494107744107744,,0.3918023577686537,0.4573283858998144,0.0,0.9868215498890288,inf,0.33333333333333337,0.1836734693877551,project0224.csv,1,DecisionTreeRegressor,GridSearchCV
0.6056806544709771,,0.24178076484962374,0.2434819317798041,0.0,0.4462856857507902,inf,0.0,0.425531914893617,project0229.csv,1,DecisionTreeRegressor,GridSearchCV
0.46771512068593846,0.0,0.43069182475961676,1.0764683029388913,1.0,1.1005244317035925,inf,0.29166666666666663,0.48717948717948717,project0244.csv,1,DecisionTreeRegressor,GridSearchCV
0.6945193171608266,1.0,0.36292214263660005,0.2833333333333333,0.0,0.6304760106459246,inf,0.0,0.375,project0248.csv,1,DecisionTreeRegressor,GridSearchCV
0.40173397837328806,0.125,0.4318405905020447,2.927452746449457,2.1875,2.451010628483258,0.3036513028359833,0.256578947368421,0.5,project0252.csv,1,DecisionTreeRegressor,GridSearchCV
0.3552407449466274,-1.0,0.3018156179295568,0.6872125393367222,1.0,0.6469265874229975,inf,0.3333333333333333,0.4074074074074074,project0312.csv,1,DecisionTreeRegressor,GridSearchCV
0.2867065573960409,0.13888888888888873,0.293919602431469,1.7506315516540383,1.291666666666667,1.367099763949285,0.18951052731957857,0.16666666666666666,0.7105263157894737,project0317.csv,1,DecisionTreeRegressor,GridSearchCV
0.35622860618623664,0.38888888888888884,0.3480824928001809,2.5231582297705715,1.8333333333333335,2.174445160152865,inf,0.4230769230769231,0.38181818181818183,project0319.csv,1,DecisionTreeRegressor,GridSearchCV
0.4571951960037002,0.34375,0.39484876448366324,2.249731045075195,1.96875,1.8260318620005194,0.24738725867433825,0.23363095238095244,0.5806451612903226,project0372.csv,1,DecisionTreeRegressor,GridSearchCV
0.6574731098579782,0.6666666666666667,0.5653691328296007,3.5586702605570535,2.0,3.753720415035002,inf,0.26666666666666666,0.49056603773584906,project0373.csv,1,DecisionTreeRegressor,GridSearchCV
0.6133237080185787,0.8484848484848484,0.4298298308424444,0.8745071019451826,0.3030303030303031,1.2274254213748415,inf,0.3333333333333333,0.28,project0375.csv,1,DecisionTreeRegressor,GridSearchCV
0.3813703758671676,0.0,0.3834908691163674,1.3066972673009827,1.0,0.8736570583835819,inf,0.27658371040723984,0.4642857142857143,project0385.csv,1,DecisionTreeRegressor,GridSearchCV
0.44847886181229246,0.0,0.4594361900328925,1.3194377229560086,1.0,1.2964801654390334,inf,0.6,0.20833333333333334,project0395.csv,1,DecisionTreeRegressor,GridSearchCV
0.35604436718046895,0.0,0.45192998834604403,2.282846004051881,2.0,1.6856200569108275,0.3057924932790951,0.2589285714285714,0.48717948717948717,project0396.csv,1,DecisionTreeRegressor,GridSearchCV
