sa,sa_md,mar,mdar,mmre,mdmre,dataset,goal,model,tuner,objective,median tuning time (s),median fitting time (s)
0.15189873417721544,0.3909090909090909,3.0454545454545454,3.0454545454545454,0.6090909090909091,0.6090909090909091,project0166.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5404009819030762,0.0015037059783935547
0.7449908925318761,0.5333333333333333,7.0,7.0,3.5,3.5,project0175.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012056112289428711,0.0010008811950683594
0.9323445225084569,0.8761904761904762,1.8571428571428572,1.8571428571428572,0.9285714285714286,0.9285714285714286,project0175.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5409729480743408,0.002006053924560547
0.6629834254143646,0.0,2.0,2.0,1.0,1.0,project0181.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012030839920043945,0.0010042190551757812
0.9617026619789051,0.8863636363636365,0.22727272727272707,0.22727272727272707,0.11363636363636354,0.11363636363636354,project0181.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5552403926849365,0.0010025501251220703
0.9327327327327327,0.9069767441860466,2.0,2.0,0.2222222222222222,0.2222222222222222,project0204.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012031316757202148,0.0010020732879638672
1.0,1.0,0.0,0.0,0.0,0.0,project0204.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5534713268280029,0.0015034675598144531
-1.2332603938730853,-2.0,81.0,81.0,5.785714285714286,5.785714285714286,project0207.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.011530637741088867,0.0015041828155517578
-0.47964989059080976,-0.9876543209876545,53.66666666666667,53.66666666666667,3.8333333333333335,3.8333333333333335,project0207.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5680060386657715,0.0010025501251220703
0.48769186214885607,0.546875,29.0,29.0,0.27884615384615385,0.27884615384615385,project0209.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.011530160903930664,0.0015041828155517578
