sa,sa_md,mar,mdar,mmre,mdmre,dataset,goal,model,tuner,objective,median tuning time (s),median fitting time (s)
0.907745277858223,0.9184027777777777,5.2222222222222285,5.2222222222222285,0.05021367521367527,0.05021367521367527,project0209.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.6066086292266846,0.0015039443969726562
1.0,1.0,0.0,0.0,0.0,0.0,project0224.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.012032032012939453,0.0020210742950439453
1.0,1.0,0.0,0.0,0.0,0.0,project0224.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012031316757202148,0.0025072097778320312
1.0,1.0,0.0,0.0,0.0,0.0,project0224.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.6587517261505127,0.0010027885437011719
1.0,1.0,0.0,0.0,0.0,0.0,project0224.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5800423622131348,0.0015041828155517578
-1.311926605504587,-20.0,21.0,21.0,7.0,7.0,project0229.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.013535737991333008,0.0010027885437011719
-1.311926605504587,-20.0,21.0,21.0,7.0,7.0,project0229.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012532949447631836,0.0015037059783935547
-0.35779816513761475,-11.333333333333334,12.333333333333334,12.333333333333334,4.111111111111112,4.111111111111112,project0229.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.6136312484741211,0.0015039443969726562
-1.311926605504587,-20.0,21.0,21.0,7.0,7.0,project0229.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.6126084327697754,0.0015041828155517578
0.5527156549520766,0.33333333333333337,7.0,7.0,2.3333333333333335,2.3333333333333335,project0244.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.011606931686401367,0.0015044212341308594
1.0,1.0,0.0,0.0,0.0,0.0,project0244.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.011523723602294922,0.0015041828155517578
0.8083067092651757,0.7142857142857143,3.0,3.0,1.0,1.0,project0244.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.5970666408538818,0.0015039443969726562
0.987220447284345,0.9809523809523809,0.20000000000000018,0.20000000000000018,0.06666666666666672,0.06666666666666672,project0244.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5496232509613037,0.0015044212341308594
-14.55172413793103,-2.6666666666666665,11.0,11.0,2.75,2.75,project0248.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.01256108283996582,0.0015034675598144531
-14.55172413793103,-2.6666666666666665,11.0,11.0,2.75,2.75,project0248.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012533426284790039,0.0015039443969726562
1.0,1.0,0.0,0.0,0.0,0.0,project0248.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.5854663848876953,0.0010025501251220703
1.0,1.0,0.0,0.0,0.0,0.0,project0248.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5690121650695801,0.0010023117065429688
0.8030150753768844,0.7777777777777778,4.0,4.0,0.15384615384615385,0.15384615384615385,project0252.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.011530876159667969,0.0010025501251220703
0.8030150753768844,0.7777777777777778,4.0,4.0,0.15384615384615385,0.15384615384615385,project0252.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012051105499267578,0.0019855499267578125
0.9859296482412061,0.9841269841269842,0.2857142857142847,0.2857142857142847,0.01098901098901095,0.01098901098901095,project0252.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.5905702114105225,0.0015041828155517578
0.9859296482412061,0.9841269841269842,0.2857142857142847,0.2857142857142847,0.01098901098901095,0.01098901098901095,project0252.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5403397083282471,0.0015041828155517578
0.9292149292149292,0.875,1.0,1.0,0.16666666666666666,0.16666666666666666,project0312.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.013020515441894531,0.0015265941619873047
0.8584298584298584,0.75,2.0,2.0,0.3333333333333333,0.3333333333333333,project0312.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012533426284790039,0.004011631011962891
0.9764049764049765,0.9583333333333334,0.33333333333333304,0.33333333333333304,0.055555555555555504,0.055555555555555504,project0312.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.551938533782959,0.0010027885437011719
0.9764049764049765,0.9583333333333334,0.33333333333333304,0.33333333333333304,0.055555555555555504,0.055555555555555504,project0312.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5554561614990234,0.0010027885437011719
0.7280042918454936,0.6829268292682926,13.0,13.0,0.6842105263157895,0.6842105263157895,project0317.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.013041973114013672,0.0014774799346923828
0.9790772532188842,0.975609756097561,1.0,1.0,0.05263157894736842,0.05263157894736842,project0317.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.011533021926879883,0.0010037422180175781
0.8535407725321889,0.8292682926829268,7.0,7.0,0.3684210526315789,0.3684210526315789,project0317.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.5679786205291748,0.0015039443969726562
0.8116952789699571,0.7804878048780488,9.0,9.0,0.47368421052631576,0.47368421052631576,project0317.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5459175109863281,0.0015037059783935547
1.0,1.0,0.0,0.0,0.0,0.0,project0319.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.013034820556640625,0.0015037059783935547
1.0,1.0,0.0,0.0,0.0,0.0,project0319.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.011389017105102539,0.0010039806365966797
1.0,1.0,0.0,0.0,0.0,0.0,project0319.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.6265175342559814,0.0015044212341308594
1.0,1.0,0.0,0.0,0.0,0.0,project0319.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5990927219390869,0.0015037059783935547
0.48238790315531865,0.5026455026455027,94.0,94.0,0.22596153846153846,0.22596153846153846,project0372.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.013557910919189453,0.001981496810913086
0.047373481339043844,0.08465608465608465,173.0,173.0,0.41586538461538464,0.41586538461538464,project0372.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012560844421386719,0.0019769668579101562
0.95264399965038,0.9544973544973544,8.600000000000023,8.600000000000023,0.020673076923076978,0.020673076923076978,project0372.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.5900616645812988,0.0010027885437011719
0.95264399965038,0.9544973544973544,8.600000000000023,8.600000000000023,0.020673076923076978,0.020673076923076978,project0372.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.6226553916931152,0.0015041828155517578
0.9527145359019265,0.9411764705882353,1.0,1.0,0.06666666666666667,0.06666666666666667,project0373.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.014037370681762695,0.0015361309051513672
0.8581436077057794,0.8235294117647058,3.0,3.0,0.2,0.2,project0373.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012534141540527344,0.002004384994506836
0.9679134350763072,0.9600840336134454,0.6785714285714288,0.6785714285714288,0.04523809523809526,0.04523809523809526,project0373.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.6361916065216064,0.0015044212341308594
0.9679134350763072,0.9600840336134454,0.6785714285714288,0.6785714285714288,0.04523809523809526,0.04523809523809526,project0373.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.581038236618042,0.002006053924560547
0.8190205819730305,-0.25,5.0,5.0,6.0,6.0,project0375.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.012533187866210938,0.0015039443969726562
0.8190205819730305,-0.25,5.0,5.0,6.0,6.0,project0375.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012553215026855469,0.0014791488647460938
1.0,1.0,0.0,0.0,0.0,0.0,project0375.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.6437110900878906,0.0015041828155517578
1.0,1.0,0.0,0.0,0.0,0.0,project0375.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.6883251667022705,0.0015039443969726562
0.9664351851851852,0.9545454545454546,1.0,1.0,0.5,0.5,project0385.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.0140380859375,0.002005338668823242
1.0,1.0,0.0,0.0,0.0,0.0,project0385.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012032270431518555,0.003509521484375
0.9832175925925926,0.9772727272727273,0.5,0.5,0.25,0.25,project0385.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.6281490325927734,0.0015039443969726562
0.9832175925925926,0.9772727272727273,0.5,0.5,0.25,0.25,project0385.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.6061110496520996,0.0010027885437011719
0.9276930644367929,0.4,3.0,3.0,0.6,0.6,project0395.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.012041807174682617,0.0015015602111816406
0.9276930644367929,0.4,3.0,3.0,0.6,0.6,project0395.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012516975402832031,0.0014927387237548828
1.0,1.0,0.0,0.0,0.0,0.0,project0395.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.5790393352508545,0.0010027885437011719
1.0,1.0,0.0,0.0,0.0,0.0,project0395.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.531893253326416,0.0010025501251220703
0.8253275109170306,0.6703296703296704,15.0,15.0,0.13761467889908258,0.13761467889908258,project0396.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.013517141342163086,0.001003265380859375
0.8253275109170306,0.6703296703296704,15.0,15.0,0.13761467889908258,0.13761467889908258,project0396.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.011037111282348633,0.0019974708557128906
0.9966729049698482,0.9937205651491364,0.2857142857142918,0.2857142857142918,0.0026212319790302,0.0026212319790302,project0396.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.6201498508453369,0.0010020732879638672
0.9966729049698482,0.9937205651491364,0.2857142857142918,0.2857142857142918,0.0026212319790302,0.0026212319790302,project0396.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5870296955108643,0.0010023117065429688
0.5246478873239437,0.7096774193548387,9.0,9.0,0.18,0.18,project0422.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.013045072555541992,0.0015075206756591797
0.102112676056338,0.4516129032258065,17.0,17.0,0.34,0.34,project0422.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.011034965515136719,0.001979351043701172
0.9507042253521129,0.9698924731182796,0.93333333333333,0.93333333333333,0.0186666666666666,0.0186666666666666,project0422.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.5990748405456543,0.0015044212341308594
0.9507042253521129,0.9698924731182796,0.93333333333333,0.93333333333333,0.0186666666666666,0.0186666666666666,project0422.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.6858236789703369,0.0010023117065429688
-15.666666666666629,-0.4814814814814814,20.0,20.0,0.6060606060606061,0.6060606060606061,project0429.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.014065027236938477,0.0015039443969726562
-34.83333333333325,-2.185185185185185,43.0,43.0,1.303030303030303,1.303030303030303,project0429.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012499332427978516,0.0015041828155517578
-10.533333333333308,-0.02518518518518542,13.840000000000003,13.840000000000003,0.4193939393939395,0.4193939393939395,project0429.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.636693000793457,0.001003265380859375
-10.533333333333308,-0.02518518518518542,13.840000000000003,13.840000000000003,0.4193939393939395,0.4193939393939395,project0429.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5750291347503662,0.0010020732879638672
0.0761670761670763,-0.33333333333333326,8.0,8.0,0.5,0.5,project0432.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.013562440872192383,0.0010020732879638672
-1.5405405405405403,-2.6666666666666665,22.0,22.0,1.375,1.375,project0432.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012535333633422852,0.001977682113647461
0.786023991906345,0.6911764705882355,1.852941176470587,1.852941176470587,0.11580882352941169,0.11580882352941169,project0432.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.6096141338348389,0.0015041828155517578
0.786023991906345,0.6911764705882355,1.852941176470587,1.852941176470587,0.11580882352941169,0.11580882352941169,project0432.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5685114860534668,0.0015037059783935547
-3.477819347942276,-3.8965517241379306,142.0,142.0,2.784313725490196,2.784313725490196,project0462.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.013034820556640625,0.0020051002502441406
-0.6397648316408333,-0.7931034482758621,52.0,52.0,1.0196078431372548,1.0196078431372548,project0462.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.013535261154174805,0.001504659652709961
0.9873864243719936,0.9862068965517242,0.3999999999999986,0.3999999999999986,0.007843137254901933,0.007843137254901933,project0462.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.5880637168884277,0.0010020732879638672
0.9873864243719936,0.9862068965517242,0.3999999999999986,0.3999999999999986,0.007843137254901933,0.007843137254901933,project0462.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5935783386230469,0.0015041828155517578
-1.4183251971460757,-1.277227722772277,115.0,115.0,8.214285714285714,8.214285714285714,project0483.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.013061285018920898,0.001499176025390625
-1.4183251971460757,-1.277227722772277,115.0,115.0,8.214285714285714,8.214285714285714,project0483.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012000799179077148,0.0015034675598144531
-0.2641801081137727,-0.1904213677181672,60.116279069767444,60.116279069767444,4.294019933554817,4.294019933554817,project0483.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.731421947479248,0.0010027885437011719
-0.2641801081137727,-0.1904213677181672,60.116279069767444,60.116279069767444,4.294019933554817,4.294019933554817,project0483.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5830507278442383,0.0010027885437011719
0.6281560826319816,0.052631578947368474,9.0,9.0,0.3,0.3,project0503.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.013034820556640625,0.0020046234130859375
0.17368018362662585,-1.1052631578947367,20.0,20.0,0.6666666666666666,0.6666666666666666,project0503.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.01351618766784668,0.0014846324920654297
0.966947207345065,0.9157894736842105,0.8000000000000007,0.8000000000000007,0.02666666666666669,0.02666666666666669,project0503.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.6492264270782471,0.0020055770874023438
0.966947207345065,0.9157894736842105,0.8000000000000007,0.8000000000000007,0.02666666666666669,0.02666666666666669,project0503.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.633188009262085,0.0020058155059814453
0.91792656587473,0.925,6.0,6.0,0.75,0.75,project0504.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.013536453247070312,0.0015039443969726562
0.97264218862491,0.975,2.0,2.0,0.25,0.25,project0504.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012031793594360352,0.0020062923431396484
0.85930268435668,0.8714285714285714,10.285714285714285,10.285714285714285,1.2857142857142856,1.2857142857142856,project0504.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.6407029628753662,0.0015041828155517578
0.91792656587473,0.925,6.0,6.0,0.75,0.75,project0504.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5409388542175293,0.002004861831665039
-0.17318435754189943,0.16666666666666663,90.0,90.0,0.7377049180327869,0.7377049180327869,project0511.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.013535737991333008,0.0015044212341308594
-0.21229050279329598,0.13888888888888884,93.0,93.0,0.7622950819672131,0.7622950819672131,project0511.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012533426284790039,0.002005338668823242
0.9354748603351954,0.9541666666666666,4.950000000000003,4.950000000000003,0.0405737704918033,0.0405737704918033,project0511.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.6366934776306152,0.0020051002502441406
0.9354748603351954,0.9541666666666666,4.950000000000003,4.950000000000003,0.0405737704918033,0.0405737704918033,project0511.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5985915660858154,0.0010027885437011719
