mean_test_score,rank_test_score,dataset,goal,model,tuner,objective,iteration
-0.8584905660377359,1,project0962.csv,0,KNeighborsRegressor,DefaultCV,mmre,0
0.39079136690647487,1,project0962.csv,0,DecisionTreeRegressor,DefaultCV,sa,0
-0.35377358490566035,1,project0962.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0
-0.4005918917321081,1,project0962.csv,0,SVR,DefaultCV,sa,0
-0.7916488002226864,1,project0962.csv,0,SVR,DefaultCV,mmre,0
0.17055827338129503,1,project0962.csv,0,RandomForestRegressor,DefaultCV,sa,0
-0.4257547169811321,1,project0962.csv,0,RandomForestRegressor,DefaultCV,mmre,0
0.14713874063082022,1,project0963.csv,0,LinearRegression,DefaultCV,sa,0
-0.5124676239349657,1,project0963.csv,0,LinearRegression,DefaultCV,mmre,0
-0.1821733821733822,1,project0963.csv,0,KNeighborsRegressor,DefaultCV,sa,0
-0.710344827586207,1,project0963.csv,0,KNeighborsRegressor,DefaultCV,mmre,0
-0.3772893772893773,1,project0963.csv,0,DecisionTreeRegressor,DefaultCV,sa,0
-0.8275862068965517,1,project0963.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0
0.26022246299058127,1,project0963.csv,0,SVR,DefaultCV,sa,0
-0.4445178303820352,1,project0963.csv,0,SVR,DefaultCV,mmre,0
0.6625641025641025,1,project0963.csv,0,RandomForestRegressor,DefaultCV,sa,0
-0.2355172413793103,1,project0963.csv,0,RandomForestRegressor,DefaultCV,mmre,0
0.7607690151531628,1,project0973.csv,0,LinearRegression,DefaultCV,sa,0
-0.1970502820473649,1,project0973.csv,0,LinearRegression,DefaultCV,mmre,0
0.40499393939393935,1,project0973.csv,0,KNeighborsRegressor,DefaultCV,sa,0
-0.49009584664536743,1,project0973.csv,0,KNeighborsRegressor,DefaultCV,mmre,0
0.9612121212121212,1,project0973.csv,0,DecisionTreeRegressor,DefaultCV,sa,0
-0.17891373801916932,1,project0973.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0
-0.07756754432926027,1,project0973.csv,0,SVR,DefaultCV,sa,0
-0.8875731071002794,1,project0973.csv,0,SVR,DefaultCV,mmre,0
0.7604072727272727,1,project0973.csv,0,RandomForestRegressor,DefaultCV,sa,0
-0.2743130990415336,1,project0973.csv,0,RandomForestRegressor,DefaultCV,mmre,0
0.888304246895618,1,project0996.csv,0,LinearRegression,DefaultCV,sa,0
-0.5625404292711602,1,project0996.csv,0,LinearRegression,DefaultCV,mmre,0
0.8411552346570397,1,project0996.csv,0,KNeighborsRegressor,DefaultCV,sa,0
-0.8,1,project0996.csv,0,KNeighborsRegressor,DefaultCV,mmre,0
0.4043321299638989,1,project0996.csv,0,DecisionTreeRegressor,DefaultCV,sa,0
-3.0,1,project0996.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0
0.9370026986351623,1,project0996.csv,0,SVR,DefaultCV,sa,0
-0.31727731778291,1,project0996.csv,0,SVR,DefaultCV,mmre,0
0.5234657039711191,1,project0996.csv,0,RandomForestRegressor,DefaultCV,sa,0
-2.47,1,project0996.csv,0,RandomForestRegressor,DefaultCV,mmre,0
-0.49725522435146696,1,project0999.csv,0,LinearRegression,DefaultCV,sa,0
-0.3597650053229421,1,project0999.csv,0,LinearRegression,DefaultCV,mmre,0
-0.12288967412642315,1,project0999.csv,0,KNeighborsRegressor,DefaultCV,sa,0
-0.2698113207547169,1,project0999.csv,0,KNeighborsRegressor,DefaultCV,mmre,0
0.33254809579897915,1,project0999.csv,0,DecisionTreeRegressor,DefaultCV,sa,0
-0.16981132075471697,1,project0999.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0
-0.01393203368863749,1,project0999.csv,0,SVR,DefaultCV,sa,0
-0.24363064998159994,1,project0999.csv,0,SVR,DefaultCV,mmre,0
0.505496662740479,1,project0999.csv,0,RandomForestRegressor,DefaultCV,sa,0
-0.11410377358490564,1,project0999.csv,0,RandomForestRegressor,DefaultCV,mmre,0
-1.1587851874925406,1,project1009.csv,0,LinearRegression,DefaultCV,sa,0
-0.590067951247961,1,project1009.csv,0,LinearRegression,DefaultCV,mmre,0
0.6341463414634145,1,project1009.csv,0,KNeighborsRegressor,DefaultCV,sa,0
-0.1,1,project1009.csv,0,KNeighborsRegressor,DefaultCV,mmre,0
1.0,1,project1009.csv,0,DecisionTreeRegressor,DefaultCV,sa,0
-0.2,1,project1009.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0
0.7511898480685737,1,project1009.csv,0,SVR,DefaultCV,sa,0
-0.06800810819458984,1,project1009.csv,0,SVR,DefaultCV,mmre,0
0.9634146341463415,1,project1009.csv,0,RandomForestRegressor,DefaultCV,sa,0
-0.0019999999999999575,1,project1009.csv,0,RandomForestRegressor,DefaultCV,mmre,0
0.9706664324561561,1,project1013.csv,0,LinearRegression,DefaultCV,sa,0
-1.8326733150513856,1,project1013.csv,0,LinearRegression,DefaultCV,mmre,0
0.8520416333066453,1,project1013.csv,0,KNeighborsRegressor,DefaultCV,sa,0
-5.2,1,project1013.csv,0,KNeighborsRegressor,DefaultCV,mmre,0
1.0,1,project1013.csv,0,DecisionTreeRegressor,DefaultCV,sa,0
0.0,1,project1013.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0
0.4498721431866046,1,project1013.csv,0,SVR,DefaultCV,sa,0
-16.616129389998427,1,project1013.csv,0,SVR,DefaultCV,mmre,0
0.8291433146517214,1,project1013.csv,0,RandomForestRegressor,DefaultCV,sa,0
-5.47,1,project1013.csv,0,RandomForestRegressor,DefaultCV,mmre,0
0.5810189338264549,1,project1017.csv,0,LinearRegression,DefaultCV,sa,0
-17.35778702718973,1,project1017.csv,0,LinearRegression,DefaultCV,mmre,0
0.7586206896551724,1,project1017.csv,0,KNeighborsRegressor,DefaultCV,sa,0
-10.0,1,project1017.csv,0,KNeighborsRegressor,DefaultCV,mmre,0
0.7827586206896552,1,project1017.csv,0,DecisionTreeRegressor,DefaultCV,sa,0
-17.0,1,project1017.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0
0.4657221858258447,1,project1017.csv,0,SVR,DefaultCV,sa,0
-22.134366587215005,1,project1017.csv,0,SVR,DefaultCV,mmre,0
0.5300344827586208,1,project1017.csv,0,RandomForestRegressor,DefaultCV,sa,0
-24.18,1,project1017.csv,0,RandomForestRegressor,DefaultCV,mmre,0
0.840711490272692,1,project1020.csv,0,LinearRegression,DefaultCV,sa,0
-2.0166526420193147,1,project1020.csv,0,LinearRegression,DefaultCV,mmre,0
0.8578241430700447,1,project1020.csv,0,KNeighborsRegressor,DefaultCV,sa,0
-1.7999999999999998,1,project1020.csv,0,KNeighborsRegressor,DefaultCV,mmre,0
1.0,1,project1020.csv,0,DecisionTreeRegressor,DefaultCV,sa,0
0.0,1,project1020.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0
0.6747212324152008,1,project1020.csv,0,SVR,DefaultCV,sa,0
-4.118151944328308,1,project1020.csv,0,SVR,DefaultCV,mmre,0
0.8246497764530551,1,project1020.csv,0,RandomForestRegressor,DefaultCV,sa,0
-1.13,1,project1020.csv,0,RandomForestRegressor,DefaultCV,mmre,0
0.6142329680192347,1,project1034.csv,0,LinearRegression,DefaultCV,sa,0
-1.7078958597693883,1,project1034.csv,0,LinearRegression,DefaultCV,mmre,0
0.022587268993839893,1,project1034.csv,0,KNeighborsRegressor,DefaultCV,sa,0
-4.327272727272727,1,project1034.csv,0,KNeighborsRegressor,DefaultCV,mmre,0
0.8767967145790554,1,project1034.csv,0,DecisionTreeRegressor,DefaultCV,sa,0
-0.5454545454545454,1,project1034.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0
0.2725638832834959,1,project1034.csv,0,SVR,DefaultCV,sa,0
-3.220558080372159,1,project1034.csv,0,SVR,DefaultCV,mmre,0
0.9030800821355236,1,project1034.csv,0,RandomForestRegressor,DefaultCV,sa,0
-0.93,1,project1034.csv,0,RandomForestRegressor,DefaultCV,mmre,0
0.7866718177327584,1,project1069.csv,0,LinearRegression,DefaultCV,sa,0
-0.7053163026210676,1,project1069.csv,0,LinearRegression,DefaultCV,mmre,0
-0.15689981096408312,1,project1069.csv,0,KNeighborsRegressor,DefaultCV,sa,0
-3.825,1,project1069.csv,0,KNeighborsRegressor,DefaultCV,mmre,0
0.7164461247637051,1,project1069.csv,0,DecisionTreeRegressor,DefaultCV,sa,0
-0.9375,1,project1069.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0
0.003312744026010561,1,project1069.csv,0,SVR,DefaultCV,sa,0
-3.295297240064003,1,project1069.csv,0,SVR,DefaultCV,mmre,0
-0.44650283553875214,1,project1069.csv,0,RandomForestRegressor,DefaultCV,sa,0
-3.911875,1,project1069.csv,0,RandomForestRegressor,DefaultCV,mmre,0
0.7707900215393415,1,project1070.csv,0,LinearRegression,DefaultCV,sa,0
-1.8317047789858178,1,project1070.csv,0,LinearRegression,DefaultCV,mmre,0
1.0,1,project1070.csv,0,KNeighborsRegressor,DefaultCV,sa,0
0.0,1,project1070.csv,0,KNeighborsRegressor,DefaultCV,mmre,0
1.0,1,project1070.csv,0,DecisionTreeRegressor,DefaultCV,sa,0
0.0,1,project1070.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0
0.9759207189084551,1,project1070.csv,0,SVR,DefaultCV,sa,0
-1.08737339138932,1,project1070.csv,0,SVR,DefaultCV,mmre,0
1.0,1,project1070.csv,0,RandomForestRegressor,DefaultCV,sa,0
0.0,1,project1070.csv,0,RandomForestRegressor,DefaultCV,mmre,0
-6.158849423534503,1,project1088.csv,0,LinearRegression,DefaultCV,sa,0
-13.465454868076803,1,project1088.csv,0,LinearRegression,DefaultCV,mmre,0
0.929113924050633,1,project1088.csv,0,KNeighborsRegressor,DefaultCV,sa,0
-0.1333333333333333,1,project1088.csv,0,KNeighborsRegressor,DefaultCV,mmre,0
0.8227848101265822,1,project1088.csv,0,DecisionTreeRegressor,DefaultCV,sa,0
-0.3333333333333333,1,project1088.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0
0.851629100214593,1,project1088.csv,0,SVR,DefaultCV,sa,0
-0.27907859721540823,1,project1088.csv,0,SVR,DefaultCV,mmre,0
0.4275949367088606,1,project1088.csv,0,RandomForestRegressor,DefaultCV,sa,0
-0.7799999999999999,1,project1088.csv,0,RandomForestRegressor,DefaultCV,mmre,0
0.7860726332324749,1,project1090.csv,0,LinearRegression,DefaultCV,sa,0
-2.3298187663927235,1,project1090.csv,0,LinearRegression,DefaultCV,mmre,0
1.0,1,project1090.csv,0,KNeighborsRegressor,DefaultCV,sa,0
0.0,1,project1090.csv,0,KNeighborsRegressor,DefaultCV,mmre,0
1.0,1,project1090.csv,0,DecisionTreeRegressor,DefaultCV,sa,0
0.0,1,project1090.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0
0.9457191271131685,1,project1090.csv,0,SVR,DefaultCV,sa,0
-1.3374216422694927,1,project1090.csv,0,SVR,DefaultCV,mmre,0
1.0,1,project1090.csv,0,RandomForestRegressor,DefaultCV,sa,0
0.0,1,project1090.csv,0,RandomForestRegressor,DefaultCV,mmre,0
-1.1587138630133222,1,project1097.csv,0,LinearRegression,DefaultCV,sa,0
-2.711647589329016,1,project1097.csv,0,LinearRegression,DefaultCV,mmre,0
0.6656424581005588,1,project1097.csv,0,KNeighborsRegressor,DefaultCV,sa,0
-0.41999999999999993,1,project1097.csv,0,KNeighborsRegressor,DefaultCV,mmre,0
0.9203910614525139,1,project1097.csv,0,DecisionTreeRegressor,DefaultCV,sa,0
-0.1,1,project1097.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0
0.4307330124004547,1,project1097.csv,0,SVR,DefaultCV,sa,0
-0.7150792335460956,1,project1097.csv,0,SVR,DefaultCV,mmre,0
-0.1610963687150837,1,project1097.csv,0,RandomForestRegressor,DefaultCV,sa,0
-1.8495000000000001,1,project1097.csv,0,RandomForestRegressor,DefaultCV,mmre,0
0.23135023294172263,1,project1098.csv,0,LinearRegression,DefaultCV,sa,0
-6.240793866306436,1,project1098.csv,0,LinearRegression,DefaultCV,mmre,0
0.7653333333333333,1,project1098.csv,0,KNeighborsRegressor,DefaultCV,sa,0
-2.6,1,project1098.csv,0,KNeighborsRegressor,DefaultCV,mmre,0
1.0,1,project1098.csv,0,DecisionTreeRegressor,DefaultCV,sa,0
0.0,1,project1098.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0
0.679141307046772,1,project1098.csv,0,SVR,DefaultCV,sa,0
-3.1876729064992824,1,project1098.csv,0,SVR,DefaultCV,mmre,0
0.7052,1,project1098.csv,0,RandomForestRegressor,DefaultCV,sa,0
-3.87,1,project1098.csv,0,RandomForestRegressor,DefaultCV,mmre,0
0.9173293881315125,1,project1105.csv,0,LinearRegression,DefaultCV,sa,0
-1.8307388314589472,1,project1105.csv,0,LinearRegression,DefaultCV,mmre,0
0.40291262135922334,1,project1105.csv,0,KNeighborsRegressor,DefaultCV,sa,0
-7.0,1,project1105.csv,0,KNeighborsRegressor,DefaultCV,mmre,0
1.0,1,project1105.csv,0,DecisionTreeRegressor,DefaultCV,sa,0
0.0,1,project1105.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0
0.9240450598169049,1,project1105.csv,0,SVR,DefaultCV,sa,0
-1.7632545208642725,1,project1105.csv,0,SVR,DefaultCV,mmre,0
1.0,1,project1105.csv,0,RandomForestRegressor,DefaultCV,sa,0
-1.03,1,project1105.csv,0,RandomForestRegressor,DefaultCV,mmre,0
0.8700094554883634,1,project1113.csv,0,LinearRegression,DefaultCV,sa,0
-0.8407112045447717,1,project1113.csv,0,LinearRegression,DefaultCV,mmre,0
0.1830923947203016,1,project1113.csv,0,KNeighborsRegressor,DefaultCV,sa,0
-5.283333333333334,1,project1113.csv,0,KNeighborsRegressor,DefaultCV,mmre,0
1.0,1,project1113.csv,0,DecisionTreeRegressor,DefaultCV,sa,0
0.0,1,project1113.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0
-0.05900923799598057,1,project1113.csv,0,SVR,DefaultCV,sa,0
-6.849120722160997,1,project1113.csv,0,SVR,DefaultCV,mmre,0
0.6362570710245129,1,project1113.csv,0,RandomForestRegressor,DefaultCV,sa,0
-2.33,1,project1113.csv,0,RandomForestRegressor,DefaultCV,mmre,0
0.4787688887707391,1,project1115.csv,0,LinearRegression,DefaultCV,sa,0
-0.2663096769978072,1,project1115.csv,0,LinearRegression,DefaultCV,mmre,0
0.6197368421052634,1,project1115.csv,0,KNeighborsRegressor,DefaultCV,sa,0
-0.1942857142857142,1,project1115.csv,0,KNeighborsRegressor,DefaultCV,mmre,0
0.7763157894736842,1,project1115.csv,0,DecisionTreeRegressor,DefaultCV,sa,0
-0.11428571428571428,1,project1115.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0
-0.10387411505319677,1,project1115.csv,0,SVR,DefaultCV,sa,0
-0.5639961865145745,1,project1115.csv,0,SVR,DefaultCV,mmre,0
0.609111842105263,1,project1115.csv,0,RandomForestRegressor,DefaultCV,sa,0
-0.03085714285714281,1,project1115.csv,0,RandomForestRegressor,DefaultCV,mmre,0
0.7703161529036489,1,project1128.csv,0,LinearRegression,DefaultCV,sa,0
-0.902147110539557,1,project1128.csv,0,LinearRegression,DefaultCV,mmre,0
0.9151343705799151,1,project1128.csv,0,KNeighborsRegressor,DefaultCV,sa,0
-0.3333333333333333,1,project1128.csv,0,KNeighborsRegressor,DefaultCV,mmre,0
0.8302687411598303,1,project1128.csv,0,DecisionTreeRegressor,DefaultCV,sa,0
-0.6666666666666666,1,project1128.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0
0.3933101731967139,1,project1128.csv,0,SVR,DefaultCV,sa,0
-2.382942819721796,1,project1128.csv,0,SVR,DefaultCV,mmre,0
0.7797736916548798,1,project1128.csv,0,RandomForestRegressor,DefaultCV,sa,0
-0.5683333333333334,1,project1128.csv,0,RandomForestRegressor,DefaultCV,mmre,0
0.5059231319905343,1,project1139.csv,0,LinearRegression,DefaultCV,sa,0
-0.7597233918483213,1,project1139.csv,0,LinearRegression,DefaultCV,mmre,0
0.7989864864864864,1,project1139.csv,0,KNeighborsRegressor,DefaultCV,sa,0
-0.30909090909090914,1,project1139.csv,0,KNeighborsRegressor,DefaultCV,mmre,0
0.4679054054054054,1,project1139.csv,0,DecisionTreeRegressor,DefaultCV,sa,0
-0.8181818181818182,1,project1139.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0
0.7675084703708324,1,project1139.csv,0,SVR,DefaultCV,sa,0
-0.3574934689362786,1,project1139.csv,0,SVR,DefaultCV,mmre,0
0.6588682432432433,1,project1139.csv,0,RandomForestRegressor,DefaultCV,sa,0
-0.5718181818181818,1,project1139.csv,0,RandomForestRegressor,DefaultCV,mmre,0
-2.9531544078745924,1,project1153.csv,0,LinearRegression,DefaultCV,sa,0
-0.3900445682436266,1,project1153.csv,0,LinearRegression,DefaultCV,mmre,0
-15.351351351351347,1,project1153.csv,0,KNeighborsRegressor,DefaultCV,sa,0
-1.6133333333333335,1,project1153.csv,0,KNeighborsRegressor,DefaultCV,mmre,0
-20.959459459459453,1,project1153.csv,0,DecisionTreeRegressor,DefaultCV,sa,0
-2.1666666666666665,1,project1153.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0
0.23034309689166532,1,project1153.csv,0,SVR,DefaultCV,sa,0
-0.07593948110668905,1,project1153.csv,0,SVR,DefaultCV,mmre,0
-4.567567567567565,1,project1153.csv,0,RandomForestRegressor,DefaultCV,sa,0
-0.3346666666666666,1,project1153.csv,0,RandomForestRegressor,DefaultCV,mmre,0
0.7557392242092261,1,project1167.csv,0,LinearRegression,DefaultCV,sa,0
-0.3622651370680734,1,project1167.csv,0,LinearRegression,DefaultCV,mmre,0
0.4605922551252847,1,project1167.csv,0,KNeighborsRegressor,DefaultCV,sa,0
-0.8,1,project1167.csv,0,KNeighborsRegressor,DefaultCV,mmre,0
-1.7813211845102508,1,project1167.csv,0,DecisionTreeRegressor,DefaultCV,sa,0
-0.5,1,project1167.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0
0.3417789385898673,1,project1167.csv,0,SVR,DefaultCV,sa,0
-0.9762129931048926,1,project1167.csv,0,SVR,DefaultCV,mmre,0
0.233029612756264,1,project1167.csv,0,RandomForestRegressor,DefaultCV,sa,0
-1.09125,1,project1167.csv,0,RandomForestRegressor,DefaultCV,mmre,0
0.6470965066107244,1,project1168.csv,0,LinearRegression,DefaultCV,sa,0
-18.94551806809295,1,project1168.csv,0,LinearRegression,DefaultCV,mmre,0
0.9921338912133891,1,project1168.csv,0,KNeighborsRegressor,DefaultCV,sa,0
-1.4,1,project1168.csv,0,KNeighborsRegressor,DefaultCV,mmre,0
-1.202510460251046,1,project1168.csv,0,DecisionTreeRegressor,DefaultCV,sa,0
-113.0,1,project1168.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0
0.47388651372043245,1,project1168.csv,0,SVR,DefaultCV,sa,0
-27.753430472514182,1,project1168.csv,0,SVR,DefaultCV,mmre,0
0.48024686192468624,1,project1168.csv,0,RandomForestRegressor,DefaultCV,sa,0
-33.83,1,project1168.csv,0,RandomForestRegressor,DefaultCV,mmre,0
0.7982887963558927,1,project1179.csv,0,LinearRegression,DefaultCV,sa,0
-1.2269251040996207,1,project1179.csv,0,LinearRegression,DefaultCV,mmre,0
1.0,1,project1179.csv,0,KNeighborsRegressor,DefaultCV,sa,0
0.0,1,project1179.csv,0,KNeighborsRegressor,DefaultCV,mmre,0
1.0,1,project1179.csv,0,DecisionTreeRegressor,DefaultCV,sa,0
0.0,1,project1179.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0
0.9124455170245969,1,project1179.csv,0,SVR,DefaultCV,sa,0
-1.0984987933473285,1,project1179.csv,0,SVR,DefaultCV,mmre,0
1.0,1,project1179.csv,0,RandomForestRegressor,DefaultCV,sa,0
0.0,1,project1179.csv,0,RandomForestRegressor,DefaultCV,mmre,0
0.7934952625409223,1,project1189.csv,0,LinearRegression,DefaultCV,sa,0
-0.22291429864003642,1,project1189.csv,0,LinearRegression,DefaultCV,mmre,0
0.705736137667304,1,project1189.csv,0,KNeighborsRegressor,DefaultCV,sa,0
-0.31764705882352945,1,project1189.csv,0,KNeighborsRegressor,DefaultCV,mmre,0
0.9455066921606119,1,project1189.csv,0,DecisionTreeRegressor,DefaultCV,sa,0
-0.058823529411764705,1,project1189.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0
0.8231778456807148,1,project1189.csv,0,SVR,DefaultCV,sa,0
-0.1908730375830468,1,project1189.csv,0,SVR,DefaultCV,mmre,0
0.7013766730401529,1,project1189.csv,0,RandomForestRegressor,DefaultCV,sa,0
-0.30294117647058827,1,project1189.csv,0,RandomForestRegressor,DefaultCV,mmre,0
0.5770488115459478,1,project1203.csv,0,LinearRegression,DefaultCV,sa,0
-4.46139561303561,1,project1203.csv,0,LinearRegression,DefaultCV,mmre,0
0.38159639352956776,1,project1203.csv,0,KNeighborsRegressor,DefaultCV,sa,0
-6.523076923076923,1,project1203.csv,0,KNeighborsRegressor,DefaultCV,mmre,0
-0.458499071864227,1,project1203.csv,0,DecisionTreeRegressor,DefaultCV,sa,0
-3.4615384615384617,1,project1203.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0
0.1780102220520644,1,project1203.csv,0,SVR,DefaultCV,sa,0
-8.670555112284378,1,project1203.csv,0,SVR,DefaultCV,mmre,0
0.32559002916998137,1,project1203.csv,0,RandomForestRegressor,DefaultCV,sa,0
-7.558461538461539,1,project1203.csv,0,RandomForestRegressor,DefaultCV,mmre,0
-10.208799480819845,1,project1217.csv,0,LinearRegression,DefaultCV,sa,0
-0.793605477025465,1,project1217.csv,0,LinearRegression,DefaultCV,mmre,0
-4.2035398230088505,1,project1217.csv,0,KNeighborsRegressor,DefaultCV,sa,0
-0.3684210526315789,1,project1217.csv,0,KNeighborsRegressor,DefaultCV,mmre,0
-8.911504424778764,1,project1217.csv,0,DecisionTreeRegressor,DefaultCV,sa,0
-0.7017543859649122,1,project1217.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0
-3.282952924496353,1,project1217.csv,0,SVR,DefaultCV,sa,0
-0.30324165442862644,1,project1217.csv,0,SVR,DefaultCV,mmre,0
-7.25628318584071,1,project1217.csv,0,RandomForestRegressor,DefaultCV,sa,0
-0.607719298245614,1,project1217.csv,0,RandomForestRegressor,DefaultCV,mmre,0
0.9758719016056767,1,project1223.csv,0,LinearRegression,DefaultCV,sa,0
-1.0633362582850985,1,project1223.csv,0,LinearRegression,DefaultCV,mmre,0
-0.06666666666666665,1,project1223.csv,0,KNeighborsRegressor,DefaultCV,sa,0
-3.8,1,project1223.csv,0,KNeighborsRegressor,DefaultCV,mmre,0
1.0,1,project1223.csv,0,DecisionTreeRegressor,DefaultCV,sa,0
0.0,1,project1223.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0
0.8502675222178806,1,project1223.csv,0,SVR,DefaultCV,sa,0
-1.3930477541780637,1,project1223.csv,0,SVR,DefaultCV,mmre,0
1.0,1,project1223.csv,0,RandomForestRegressor,DefaultCV,sa,0
0.0,1,project1223.csv,0,RandomForestRegressor,DefaultCV,mmre,0
0.6933115753761254,1,project1239.csv,0,LinearRegression,DefaultCV,sa,0
-2.8220489492701057,1,project1239.csv,0,LinearRegression,DefaultCV,mmre,0
0.9751598173515982,1,project1239.csv,0,KNeighborsRegressor,DefaultCV,sa,0
-0.2285714285714285,1,project1239.csv,0,KNeighborsRegressor,DefaultCV,mmre,0
0.9689497716894977,1,project1239.csv,0,DecisionTreeRegressor,DefaultCV,sa,0
-0.14285714285714285,1,project1239.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0
0.3940298842655775,1,project1239.csv,0,SVR,DefaultCV,sa,0
-5.575943501925988,1,project1239.csv,0,SVR,DefaultCV,mmre,0
0.9757808219178082,1,project1239.csv,0,RandomForestRegressor,DefaultCV,sa,0
-0.19714285714285712,1,project1239.csv,0,RandomForestRegressor,DefaultCV,mmre,0
0.7873285545068032,1,project1244.csv,0,LinearRegression,DefaultCV,sa,0
-2.420645255894555,1,project1244.csv,0,LinearRegression,DefaultCV,mmre,0
1.0,1,project1244.csv,0,KNeighborsRegressor,DefaultCV,sa,0
0.0,1,project1244.csv,0,KNeighborsRegressor,DefaultCV,mmre,0
1.0,1,project1244.csv,0,DecisionTreeRegressor,DefaultCV,sa,0
0.0,1,project1244.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0
0.9845388439580584,1,project1244.csv,0,SVR,DefaultCV,sa,0
-1.10328052236017,1,project1244.csv,0,SVR,DefaultCV,mmre,0
1.0,1,project1244.csv,0,RandomForestRegressor,DefaultCV,sa,0
0.0,1,project1244.csv,0,RandomForestRegressor,DefaultCV,mmre,0
0.5322503474700941,1,project1247.csv,0,LinearRegression,DefaultCV,sa,0
-15.702013588341941,1,project1247.csv,0,LinearRegression,DefaultCV,mmre,0
0.7454772301933874,1,project1247.csv,0,KNeighborsRegressor,DefaultCV,sa,0
-9.0,1,project1247.csv,0,KNeighborsRegressor,DefaultCV,mmre,0
1.0,1,project1247.csv,0,DecisionTreeRegressor,DefaultCV,sa,0
0.0,1,project1247.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0
0.9507462046668552,1,project1247.csv,0,SVR,DefaultCV,sa,0
-2.5481143905692356,1,project1247.csv,0,SVR,DefaultCV,mmre,0
-3.0087336244541483,1,project1247.csv,0,RandomForestRegressor,DefaultCV,sa,0
-123.42,1,project1247.csv,0,RandomForestRegressor,DefaultCV,mmre,0
-10.604890079615616,1,project1254.csv,0,LinearRegression,DefaultCV,sa,0
-1.2894322310684023,1,project1254.csv,0,LinearRegression,DefaultCV,mmre,0
-8.112499999999997,1,project1254.csv,0,KNeighborsRegressor,DefaultCV,sa,0
-1.0125000000000002,1,project1254.csv,0,KNeighborsRegressor,DefaultCV,mmre,0
-5.187499999999997,1,project1254.csv,0,DecisionTreeRegressor,DefaultCV,sa,0
-0.6875,1,project1254.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0
-6.820853479236039,1,project1254.csv,0,SVR,DefaultCV,sa,0
-0.8689837199151158,1,project1254.csv,0,SVR,DefaultCV,mmre,0
-1.795624999999998,1,project1254.csv,0,RandomForestRegressor,DefaultCV,sa,0
-0.599375,1,project1254.csv,0,RandomForestRegressor,DefaultCV,mmre,0
0.3407609885664268,1,project1262.csv,0,LinearRegression,DefaultCV,sa,0
-4.363185605302946,1,project1262.csv,0,LinearRegression,DefaultCV,mmre,0
0.5648573027420258,1,project1262.csv,0,KNeighborsRegressor,DefaultCV,sa,0
-2.88,1,project1262.csv,0,KNeighborsRegressor,DefaultCV,mmre,0
0.7582540570789031,1,project1262.csv,0,DecisionTreeRegressor,DefaultCV,sa,0
-2.8,1,project1262.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0
0.3077926662707722,1,project1262.csv,0,SVR,DefaultCV,sa,0
-4.581387056941223,1,project1262.csv,0,SVR,DefaultCV,mmre,0
0.24998321208729724,1,project1262.csv,0,RandomForestRegressor,DefaultCV,sa,0
-4.336,1,project1262.csv,0,RandomForestRegressor,DefaultCV,mmre,0
-0.3852430473006423,1,project1339.csv,0,LinearRegression,DefaultCV,sa,0
-1.3658418841731823,1,project1339.csv,0,LinearRegression,DefaultCV,mmre,0
0.7392045454545455,1,project1339.csv,0,KNeighborsRegressor,DefaultCV,sa,0
-0.2571428571428571,1,project1339.csv,0,KNeighborsRegressor,DefaultCV,mmre,0
0.8551136363636364,1,project1339.csv,0,DecisionTreeRegressor,DefaultCV,sa,0
-0.14285714285714285,1,project1339.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0
0.6253536158515913,1,project1339.csv,0,SVR,DefaultCV,sa,0
