sa,sa_md,mar,mdar,mmre,mdmre,dataset,goal,model,tuner,objective,median tuning time (s),median fitting time (s)
0.9829837752275425,0.95,1.0,1.0,0.5,0.5,project0123.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012028694152832031,0.0015308856964111328
0.9659675504550851,0.9,2.0,2.0,1.0,1.0,project0123.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.6046032905578613,0.0015041828155517578
0.9829837752275425,0.95,1.0,1.0,0.5,0.5,project0123.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.6432101726531982,0.0015044212341308594
0.8699272967614011,0.8421052631578947,24.0,24.0,0.25806451612903225,0.25806451612903225,project0155.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.01302957534790039,0.00151824951171875
0.891606080634501,0.868421052631579,20.0,20.0,0.21505376344086022,0.21505376344086022,project0155.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012533426284790039,0.0015003681182861328
0.8087166128844135,0.7678018575851394,35.29411764705881,35.29411764705881,0.3795066413662238,0.3795066413662238,project0155.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.6106207370758057,0.0015037059783935547
0.6802379378717779,0.611842105263158,59.0,59.0,0.6344086021505376,0.6344086021505376,project0155.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5504555702209473,0.0015037059783935547
0.16455696202531667,0.4,3.0,3.0,0.6,0.6,project0166.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.013008832931518555,0.0015316009521484375
-10.417721518987339,-7.199999999999999,41.0,41.0,8.2,8.2,project0166.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.010730266571044922,0.0015041828155517578
-5.842676311030741,-3.9142857142857146,24.571428571428573,24.571428571428573,4.914285714285715,4.914285714285715,project0166.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.6119945049285889,0.0015037059783935547
-2.6202531645569613,-1.6,13.0,13.0,2.6,2.6,project0166.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.6201622486114502,0.0015034675598144531
0.7449908925318761,0.5333333333333333,7.0,7.0,3.5,3.5,project0175.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.013528585433959961,0.0015039443969726562
0.8542805100182149,0.7333333333333334,4.0,4.0,2.0,2.0,project0175.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012032032012939453,0.0015041828155517578
0.8542805100182149,0.7333333333333334,4.0,4.0,2.0,2.0,project0175.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.6417062282562256,0.0010027885437011719
0.7996357012750455,0.6333333333333333,5.5,5.5,2.75,2.75,project0175.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.6055798530578613,0.0015037059783935547
0.6629834254143646,0.0,2.0,2.0,1.0,1.0,project0181.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.014037132263183594,0.0015044212341308594
0.6629834254143646,0.0,2.0,2.0,1.0,1.0,project0181.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012008905410766602,0.002505779266357422
0.48493693318044406,-0.5283018867924527,3.0566037735849054,3.0566037735849054,1.5283018867924527,1.5283018867924527,project0181.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.6251623630523682,0.0015041828155517578
0.48493693318044406,-0.5283018867924527,3.0566037735849054,3.0566037735849054,1.5283018867924527,1.5283018867924527,project0181.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5790305137634277,0.0010027885437011719
0.9327327327327327,0.9069767441860466,2.0,2.0,0.2222222222222222,0.2222222222222222,project0204.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.015541315078735352,0.0019822120666503906
0.9327327327327327,0.9069767441860466,2.0,2.0,0.2222222222222222,0.2222222222222222,project0204.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.016552209854125977,0.0024983882904052734
0.8265212581002055,0.7600979192166463,5.157894736842104,5.157894736842104,0.5730994152046782,0.5730994152046782,project0204.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.7394654750823975,0.0015041828155517578
0.8265212581002055,0.7600979192166463,5.157894736842104,5.157894736842104,0.5730994152046782,0.5730994152046782,project0204.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.6482236385345459,0.002005338668823242
-1.508971553610503,-2.3703703703703702,91.0,91.0,6.5,6.5,project0207.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.013535261154174805,0.00150299072265625
-1.3435448577680522,-2.1481481481481484,85.0,85.0,6.071428571428571,6.071428571428571,project0207.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012032032012939453,0.0009968280792236328
-0.8625820568927789,-1.5020576131687244,67.55555555555556,67.55555555555556,4.825396825396825,4.825396825396825,project0207.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.5990724563598633,0.0015039443969726562
-0.8625820568927789,-1.5020576131687244,67.55555555555556,67.55555555555556,4.825396825396825,4.825396825396825,project0207.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.6221277713775635,0.0010023117065429688
0.788010425716768,0.8125,12.0,12.0,0.11538461538461539,0.11538461538461539,project0209.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.01353597640991211,0.0015041828155517578
0.41702867072111205,0.484375,33.0,33.0,0.3173076923076923,0.3173076923076923,project0209.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012032032012939453,0.0020058155059814453
0.5455625792664052,0.5980603448275863,25.724137931034477,25.724137931034477,0.24734748010610075,0.24734748010610075,project0209.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.6156246662139893,0.0015041828155517578
0.6416366720450125,0.6830357142857142,20.285714285714292,20.285714285714292,0.1950549450549451,0.1950549450549451,project0209.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.6376953125,0.0015041828155517578
1.0,1.0,0.0,0.0,0.0,0.0,project0224.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.013536214828491211,0.0015041828155517578
1.0,1.0,0.0,0.0,0.0,0.0,project0224.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.01203155517578125,0.0015039443969726562
0.6785714285714286,0.10000000000000009,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,project0224.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.7946126461029053,0.0015034675598144531
-1.7272727272727275,-6.636363636363637,7.636363636363637,7.636363636363637,7.636363636363637,7.636363636363637,project0224.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.6823129653930664,0.001504659652709961
0.5596330275229358,-3.0,4.0,4.0,1.3333333333333333,1.3333333333333333,project0229.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.01353597640991211,0.0010027885437011719
-0.3211009174311925,-11.0,12.0,12.0,4.0,4.0,project0229.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.014538288116455078,0.0020051002502441406
-2.452162516382699,-30.357142857142854,31.357142857142854,31.357142857142854,10.45238095238095,10.45238095238095,project0229.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.7259299755096436,0.0015039443969726562
-4.516819571865444,-49.111111111111114,50.111111111111114,50.111111111111114,16.703703703703706,16.703703703703706,project0229.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5930771827697754,0.0015037059783935547
0.8083067092651757,0.7142857142857143,3.0,3.0,1.0,1.0,project0244.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.01654362678527832,0.0025072097778320312
0.5527156549520766,0.33333333333333337,7.0,7.0,2.3333333333333335,2.3333333333333335,project0244.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.014538049697875977,0.0015037059783935547
0.56975505857295,0.3587301587301588,6.7333333333333325,6.7333333333333325,2.244444444444444,2.244444444444444,project0244.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.6532373428344727,0.0015037059783935547
0.54073482428115,0.31547619047619047,7.1875,7.1875,2.3958333333333335,2.3958333333333335,project0244.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.6893150806427002,0.0010020732879638672
-14.55172413793103,-2.6666666666666665,11.0,11.0,2.75,2.75,project0248.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.014055013656616211,0.0010023117065429688
-41.41379310344826,-9.0,30.0,30.0,7.5,7.5,project0248.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012553215026855469,0.0015113353729248047
-2.4334975369458123,0.19047619047619035,2.428571428571429,2.428571428571429,0.6071428571428572,0.6071428571428572,project0248.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.6752948760986328,0.0010027885437011719
1.0,1.0,0.0,0.0,0.0,0.0,project0248.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.6141035556793213,0.0015039443969726562
1.0,1.0,0.0,0.0,0.0,0.0,project0252.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.013536691665649414,0.001535177230834961
0.7045226130653266,0.6666666666666667,6.0,6.0,0.23076923076923078,0.23076923076923078,project0252.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012532711029052734,0.0015041828155517578
0.7926474477651415,0.7660818713450293,4.210526315789473,4.210526315789473,0.16194331983805663,0.16194331983805663,project0252.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.6517329216003418,0.0015041828155517578
0.7926474477651415,0.7660818713450293,4.210526315789473,4.210526315789473,0.16194331983805663,0.16194331983805663,project0252.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5980899333953857,0.0015039443969726562
0.9292149292149292,0.875,1.0,1.0,0.16666666666666666,0.16666666666666666,project0312.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.014506816864013672,0.001003265380859375
0.8584298584298584,0.75,2.0,2.0,0.3333333333333333,0.3333333333333333,project0312.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.013013839721679688,0.0019991397857666016
-0.6508089722375436,-1.9151785714285716,23.321428571428573,23.321428571428573,3.8869047619047623,3.8869047619047623,project0312.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.5885648727416992,0.0010027885437011719
0.0,-0.7659090909090911,14.127272727272729,14.127272727272729,2.354545454545455,2.354545454545455,project0312.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5754990577697754,0.0010027885437011719
0.8535407725321889,0.8292682926829268,7.0,7.0,0.3684210526315789,0.3684210526315789,project0317.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.013338804244995117,0.0014643669128417969
0.8535407725321889,0.8292682926829268,7.0,7.0,0.3684210526315789,0.3684210526315789,project0317.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012041091918945312,0.0014965534210205078
0.3603617412630289,0.25435540069686413,30.57142857142857,30.57142857142857,1.6090225563909772,1.6090225563909772,project0317.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.6562438011169434,0.0010023117065429688
0.3587178111587983,0.2524390243902439,30.65,30.65,1.6131578947368421,1.6131578947368421,project0317.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.6321604251861572,0.0015039443969726562
0.9801980198019802,0.9411764705882353,1.0,1.0,0.2,0.2,project0319.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.012056350708007812,0.0019769668579101562
1.0,1.0,0.0,0.0,0.0,0.0,project0319.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.013058185577392578,0.0010025501251220703
0.9801980198019802,0.9411764705882353,1.0,1.0,0.2,0.2,project0319.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.6988582611083984,0.0015041828155517578
0.9858557284299858,0.957983193277311,0.7142857142857144,0.7142857142857144,0.14285714285714288,0.14285714285714288,project0319.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.6818132400512695,0.0010020732879638672
0.047373481339043844,0.08465608465608465,173.0,173.0,0.41586538461538464,0.41586538461538464,project0372.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.01504206657409668,0.0015294551849365234
0.48238790315531865,0.5026455026455027,94.0,94.0,0.22596153846153846,0.22596153846153846,project0372.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.013034820556640625,0.0015344619750976562
0.3260740235316675,0.3524492234169654,122.38709677419354,122.38709677419354,0.29419975186104214,0.29419975186104214,project0372.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.7013654708862305,0.0015032291412353516
0.0,0.03913664231124547,181.6031746031746,181.6031746031746,0.4365460927960928,0.4365460927960928,project0372.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.6221542358398438,0.0015037059783935547
0.8581436077057794,0.8235294117647058,3.0,3.0,0.2,0.2,project0373.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.014061212539672852,0.0015006065368652344
0.8581436077057794,0.8235294117647058,3.0,3.0,0.2,0.2,project0373.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.013033628463745117,0.0015327930450439453
0.9645359019264448,0.9558823529411765,0.75,0.75,0.05,0.05,project0373.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.5960841178894043,0.0015039443969726562
0.6453590192644483,0.5588235294117647,7.5,7.5,0.5,0.5,project0373.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5629701614379883,0.0015041828155517578
0.8190205819730305,-0.25,5.0,5.0,6.0,6.0,project0375.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.014044046401977539,0.0015037059783935547
0.8190205819730305,-0.25,5.0,5.0,6.0,6.0,project0375.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012062311172485352,0.0009768009185791016
1.0,1.0,0.0,0.0,0.0,0.0,project0375.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.63523268699646,0.0010025501251220703
1.0,1.0,0.0,0.0,0.0,0.0,project0375.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.6061105728149414,0.0015039443969726562
0.9328703703703703,0.9090909090909091,2.0,2.0,1.0,1.0,project0385.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.014046430587768555,0.0015037059783935547
0.9664351851851852,0.9545454545454546,1.0,1.0,0.5,0.5,project0385.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012032032012939453,0.0015041828155517578
0.9328703703703703,0.9090909090909091,2.0,2.0,1.0,1.0,project0385.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.6060614585876465,0.0015044212341308594
0.9328703703703703,0.9090909090909091,2.0,2.0,1.0,1.0,project0385.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5711030960083008,0.0015037059783935547
0.9276930644367929,0.4,3.0,3.0,0.6,0.6,project0395.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.013515472412109375,0.0010025501251220703
1.0,1.0,0.0,0.0,0.0,0.0,project0395.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012527942657470703,0.0015125274658203125
0.9566158386620758,0.64,1.7999999999999998,1.7999999999999998,0.36,0.36,project0395.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.5927772521972656,0.0015039443969726562
0.9135152339342033,0.2823529411764707,3.5882352941176467,3.5882352941176467,0.7176470588235293,0.7176470588235293,project0395.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5992851257324219,0.0010023117065429688
0.7088791848617176,0.4505494505494505,25.0,25.0,0.22935779816513763,0.22935779816513763,project0396.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.013034582138061523,0.0015041828155517578
0.8253275109170306,0.6703296703296704,15.0,15.0,0.13761467889908258,0.13761467889908258,project0396.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012032508850097656,0.0010023117065429688
0.8165938864628821,0.6538461538461539,15.75,15.75,0.1444954128440367,0.1444954128440367,project0396.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.6131296157836914,0.0010025501251220703
0.8165938864628821,0.6538461538461539,15.75,15.75,0.1444954128440367,0.1444954128440367,project0396.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5594873428344727,0.0010027885437011719
0.102112676056338,0.4516129032258065,17.0,17.0,0.34,0.34,project0422.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.013034582138061523,0.0010323524475097656
0.102112676056338,0.4516129032258065,17.0,17.0,0.34,0.34,project0422.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.01253509521484375,0.0020051002502441406
0.8868209255533197,0.9308755760368662,2.142857142857146,2.142857142857146,0.04285714285714292,0.04285714285714292,project0422.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.6071147918701172,0.0010025501251220703
0.8868209255533197,0.9308755760368662,2.142857142857146,2.142857142857146,0.04285714285714292,0.04285714285714292,project0422.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5875287055969238,0.0010030269622802734
-8.999999999999977,0.11111111111111116,12.0,12.0,0.36363636363636365,0.36363636363636365,project0429.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.013031244277954102,0.001003265380859375
-8.999999999999977,0.11111111111111116,12.0,12.0,0.36363636363636365,0.36363636363636365,project0429.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012029647827148438,0.0015039443969726562
-10.533333333333308,-0.02518518518518542,13.840000000000003,13.840000000000003,0.4193939393939395,0.4193939393939395,project0429.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.5660049915313721,0.0010027885437011719
-10.533333333333308,-0.02518518518518542,13.840000000000003,13.840000000000003,0.4193939393939395,0.4193939393939395,project0429.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5765323638916016,0.0010025501251220703
0.0761670761670763,-0.33333333333333326,8.0,8.0,0.5,0.5,project0432.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.013035774230957031,0.0010025501251220703
-1.5405405405405403,-2.6666666666666665,22.0,22.0,1.375,1.375,project0432.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.01303243637084961,0.0015032291412353516
0.0761670761670763,-0.33333333333333326,8.0,8.0,0.5,0.5,project0432.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.6126277446746826,0.0010027885437011719
-0.4319410319410315,-1.0666666666666664,12.399999999999999,12.399999999999999,0.7749999999999999,0.7749999999999999,project0432.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5719211101531982,0.0010027885437011719
-3.477819347942276,-3.8965517241379306,142.0,142.0,2.784313725490196,2.784313725490196,project0462.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.014508485794067383,0.0015339851379394531
-3.477819347942276,-3.8965517241379306,142.0,142.0,2.784313725490196,2.784313725490196,project0462.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.011551618576049805,0.0015027523040771484
-0.4989883179354049,-0.639162561576355,47.53571428571429,47.53571428571429,0.9320728291316528,0.9320728291316528,project0462.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.6633927822113037,0.0015044212341308594
-0.3635710204758653,-0.4910820451843043,43.241379310344826,43.241379310344826,0.847870182555781,0.847870182555781,project0462.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.573883056640625,0.0010025501251220703
-1.4183251971460757,-1.277227722772277,115.0,115.0,8.214285714285714,8.214285714285714,project0483.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.014037132263183594,0.0010027885437011719
-1.4183251971460757,-1.277227722772277,115.0,115.0,8.214285714285714,8.214285714285714,project0483.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012032032012939453,0.001504659652709961
-0.6804014610999214,-0.5823582358235824,79.9090909090909,79.9090909090909,5.707792207792208,5.707792207792208,project0483.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.6136307716369629,0.0010030269622802734
-0.6804014610999214,-0.5823582358235824,79.9090909090909,79.9090909090909,5.707792207792208,5.707792207792208,project0483.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5740952491760254,0.0010018348693847656
0.4628921193573068,-0.368421052631579,13.0,13.0,0.43333333333333335,0.43333333333333335,project0503.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.013063192367553711,0.0015060901641845703
0.4628921193573068,-0.368421052631579,13.0,13.0,0.43333333333333335,0.43333333333333335,project0503.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.013034343719482422,0.0015039443969726562
0.6281560826319816,0.052631578947368474,9.0,9.0,0.3,0.3,project0503.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.6321806907653809,0.0010027885437011719
0.17368018362662585,-1.1052631578947367,20.0,20.0,0.6666666666666666,0.6666666666666666,project0503.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5755307674407959,0.0015037059783935547
0.91792656587473,0.925,6.0,6.0,0.75,0.75,project0504.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.01345968246459961,0.0015041828155517578
0.97264218862491,0.975,2.0,2.0,0.25,0.25,project0504.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.01251220703125,0.0015058517456054688
0.85930268435668,0.8714285714285714,10.285714285714285,10.285714285714285,1.2857142857142856,1.2857142857142856,project0504.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.5887386798858643,0.0015039443969726562
0.9407247420206384,0.9458333333333333,4.333333333333334,4.333333333333334,0.5416666666666667,0.5416666666666667,project0504.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5895676612854004,0.0010027885437011719
0.7783985102420856,0.8425925925925926,17.0,17.0,0.13934426229508196,0.13934426229508196,project0511.csv,0,DecisionTreeRegressor,DefaultCV,sa,0.014043807983398438,0.0015039443969726562
-0.21229050279329598,0.13888888888888884,93.0,93.0,0.7622950819672131,0.7622950819672131,project0511.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012955427169799805,0.0015039443969726562
0.6029222174473572,0.7179487179487181,30.461538461538453,30.461538461538453,0.2496847414880201,0.2496847414880201,project0511.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,sa,0.6316797733306885,0.0015039443969726562
